loan_id,golden_sachs,storgan_manley,smells_largo,bank_of_americans,pj_logan
5030318,104.545,104.45125,104.45125,104.4825,104.57625
5030323,104.11,104.14125,104.07875,104.14125,103.89125
5030324,101.2525,101.34625,101.28375,101.315,101.09625
5030326,103.985,104.01625,103.95375,103.985,103.95375
5030331,105.1875,105.21875,105.15625,105.1875,105.03125
5030333,104.0475,104.01625,104.01625,104.0475,103.95375
5030336,103.28,103.24875,103.18625,103.24875,103.12375
5030338,102.78375,102.84625,102.72125,102.7525,102.6275
5030342,104.2975,104.32875,104.26625,104.2975,104.26625
5030345,101.78375,101.78375,101.78375,101.78375,101.7525
5030347,104.69,104.65875,104.65875,104.72125,104.53375
5030351,102.735,102.76625,102.70375,102.7975,102.51625
5030356,103.59625,103.59625,103.53375,103.59625,103.565
5030357,105.8575,105.82625,105.82625,105.8575,105.88875
5030361,100.7525,100.84625,100.78375,100.815,100.72125
5030362,102.28375,102.34625,102.22125,102.2525,102.2525
5030364,105.48875,105.48875,105.42625,105.52,105.395
5030365,102.815,102.84625,102.72125,102.815,102.59625
5030369,103.9225,103.89125,103.89125,103.89125,103.76625
5030373,103.28375,103.28375,103.28375,103.315,103.1275
5030377,103.1075,103.07625,103.07625,103.1075,103.07625
5030380,101.67,101.70125,101.63875,101.67,101.63875
5030382,100.1925,100.22375,100.09875,100.16125,100.03625
5030384,103.6275,103.59625,103.53375,103.565,103.65875
5030387,95.54375,95.54375,95.54375,95.575,95.5125
5030388,101.065,101.09625,101.09625,101.1275,101.03375
5030389,99.505,99.53625,99.41125,99.505,99.28625
5030390,102.51375,102.51375,102.45125,102.51375,102.42
5030392,105.3125,105.28125,105.28125,105.375,105.21875
5030394,104.78125,104.84375,104.71875,104.71875,104.8125
5030399,97.38,97.41125,97.41125,97.4425,97.34875
5030401,100.69,100.72125,100.72125,100.7525,100.65875
5030406,104.09375,104.15625,104.03125,104.0625,104.0625
5030408,98.28625,98.34875,98.22375,98.28625,98.1925
5030409,102.19,102.22125,102.15875,102.19,102.22125
5030413,97.9425,98.03625,97.91125,98.005,97.84875
5030415,99.59875,99.59875,99.53625,99.53625,99.63
5030417,104.9825,104.95125,104.95125,105.045,104.76375
5030420,100.97125,101.03375,100.97125,100.97125,100.815
5030424,102.8425,102.87375,102.74875,102.81125,102.81125
5030425,101.59625,101.65875,101.53375,101.59625,101.5025
5030428,104.6075,104.57625,104.51375,104.545,104.63875
5030431,98.755,98.66125,98.72375,98.755,98.72375
5030433,104.6075,104.57625,104.51375,104.545,104.63875
5030438,103.3775,103.40875,103.34625,103.3775,103.22125
5030442,102.22125,102.22125,102.15875,102.19,102.19
5030445,104.1275,104.09625,104.03375,104.065,104.03375
5030448,102.0025,101.84625,101.90875,101.94,101.97125
5030449,102.49875,102.56125,102.49875,102.56125,102.3425
5030451,101.2525,101.28375,101.22125,101.28375,101.09625
5030452,102.19,102.22125,102.15875,102.22125,102.09625
5030456,104.57625,104.57625,104.51375,104.57625,104.545
5030461,104.20125,104.13875,104.13875,104.17,104.045
5030465,104.32625,104.38875,104.32625,104.3575,104.2325
5030468,101.7525,101.84625,101.72125,101.7525,101.65875
5030470,103.40875,103.40875,103.34625,103.44,103.19
5030471,100.18625,100.12375,100.12375,100.12375,100.155
5030476,104.9375,104.90625,104.84375,104.875,104.84375
5030480,105.51625,105.51625,105.45375,105.51625,105.36
5030483,102.57625,102.63875,102.51375,102.57625,102.4825
5030486,103.485,103.51625,103.51625,103.51625,103.45375
5030490,95.325,95.35625,95.35625,95.3875,95.29375
5030495,104.985,104.89125,104.89125,104.9225,105.01625
5030496,94.3875,94.48125,94.41875,94.45,94.35625
5030499,102.17,102.20125,102.20125,102.2325,102.01375
5030500,103.735,103.76625,103.64125,103.735,103.64125
5030503,0.0,0.0,0.0,0.0,0.0
5030506,103.69,103.72125,103.59625,103.6275,103.72125
5030508,98.005,98.03625,97.97375,98.0675,97.78625
5030512,103.28375,103.28375,103.22125,103.22125,103.315
5030515,103.235,103.26625,103.14125,103.235,103.14125
5030520,104.20375,104.26625,104.14125,104.1725,104.0475
5030524,104.42,104.38875,104.32625,104.38875,104.26375
5030525,99.5675,99.59875,99.53625,99.5675,99.53625
5030528,103.51375,103.45125,103.45125,103.4825,103.4825
5030532,102.03,102.06125,101.99875,102.03,101.99875
5030535,103.01375,103.01375,102.95125,103.01375,102.795
5030538,103.0475,103.14125,103.01625,103.0475,103.07875
5030542,103.6275,103.59625,103.53375,103.565,103.65875
5030547,106.645,106.67625,106.61375,106.61375,106.55125
5030548,105.70375,105.70375,105.64125,105.6725,105.735
5030553,102.19,102.22125,102.15875,102.19,102.22125
5030556,98.97375,99.03625,98.91125,98.9425,98.9425
5030561,102.545,102.63875,102.51375,102.57625,102.51375
5030566,103.40875,103.40875,103.34625,103.44,103.19
5030568,102.69,102.59625,102.59625,102.69,102.47125
5030572,102.69,102.72125,102.65875,102.69,102.53375
5030574,103.51625,103.57875,103.45375,103.51625,103.2975
5030579,102.72125,102.72125,102.65875,102.69,102.565
5030584,102.315,102.34625,102.22125,102.315,102.22125
5030587,101.53375,101.53375,101.47125,101.53375,101.44
5030591,104.32625,104.38875,104.32625,104.3575,104.2325
5030595,102.065,101.97125,102.03375,102.065,102.03375
5030597,104.28375,104.28375,104.22125,104.2525,104.315
5030599,100.28625,100.28625,100.22375,100.28625,100.255
5030604,102.95375,102.95375,102.89125,102.95375,102.86
5030605,104.1275,104.09625,104.03375,104.065,104.03375
5030607,104.065,104.09625,103.97125,104.0025,104.09625
5030609,102.67,102.70125,102.63875,102.67,102.51375
5030614,102.815,102.84625,102.72125,102.815,102.59625
5030618,105.17,105.20125,105.07625,105.1075,105.07625
5030621,103.69,103.72125,103.59625,103.6275,103.72125
5030625,102.28375,102.34625,102.22125,102.2525,102.2525
5030628,103.3775,103.40875,103.28375,103.34625,103.34625
5030632,98.755,98.66125,98.66125,98.6925,98.72375
5030634,102.1725,102.26625,102.20375,102.235,102.14125
5030639,102.90875,102.90875,102.84625,102.94,102.815
5030644,98.9425,98.91125,98.84875,98.9425,98.84875
5030646,103.985,103.89125,103.95375,103.985,103.82875
5030651,103.69,103.72125,103.59625,103.6275,103.72125
5030656,104.45125,104.51375,104.38875,104.38875,104.3575
5030657,104.62375,104.62375,104.56125,104.5925,104.53
5030660,104.1275,104.09625,104.03375,104.065,104.03375
5030662,100.38,100.41125,100.28625,100.3175,100.41125
5030666,103.69,103.72125,103.59625,103.6275,103.72125
5030667,98.9425,99.03625,98.91125,98.9425,98.97375
5030671,99.33625,99.39875,99.27375,99.33625,99.2425
5030673,98.3875,98.35625,98.29375,98.325,98.29375
5030677,102.78375,102.78375,102.78375,102.815,102.7525
5030679,101.65875,101.65875,101.65875,101.69,101.6275
5030680,98.3875,98.35625,98.29375,98.325,98.29375
5030682,98.54375,98.54375,98.48125,98.5125,98.575
5030685,99.3175,99.28625,99.22375,99.255,99.34875
5030689,98.34875,98.34875,98.34875,98.38,98.3175
5030692,101.28375,101.28375,101.28375,101.315,101.2525
5030696,102.315,102.34625,102.22125,102.315,102.22125
5030701,102.6725,102.76625,102.70375,102.735,102.51625
5030706,99.505,99.53625,99.41125,99.505,99.28625
5030710,102.51375,102.51375,102.45125,102.51375,102.42
5030715,102.51375,102.51375,102.45125,102.51375,102.42
5030719,96.95,96.98125,96.91875,96.98125,96.73125
5030722,104.71875,104.71875,104.65625,104.75,104.625
5030727,99.59875,99.59875,99.53625,99.63,99.505
5030731,0.0,0.0,0.0,0.0,0.0
5030734,105.3575,105.32625,105.32625,105.3575,105.26375
5030738,103.45375,103.45375,103.39125,103.45375,103.235
5030740,101.90875,101.90875,101.90875,101.90875,101.7525
5030744,104.19,104.22125,104.09625,104.1275,104.09625
5030748,102.6275,102.59625,102.53375,102.565,102.47125
5030749,100.03625,100.09875,100.03625,100.0675,99.9425
5030752,101.59625,101.65875,101.53375,101.59625,101.5025
5030756,101.59625,101.65875,101.53375,101.59625,101.5025
5030759,101.28375,101.28375,101.28375,101.315,101.2525
5030761,103.39125,103.45375,103.39125,103.485,103.1725
5030762,105.1075,105.07625,105.01375,105.045,105.01375
5030763,101.33625,101.33625,101.27375,101.33625,101.305
5030767,101.87375,101.87375,101.81125,101.87375,101.655
5030768,103.1075,103.07625,103.01375,103.045,103.07625
5030773,104.68625,104.74875,104.62375,104.68625,104.4675
5030776,101.2525,101.34625,101.28375,101.315,101.09625
5030780,105.8125,105.78125,105.71875,105.75,105.84375
5030782,98.22375,98.22375,98.16125,98.22375,98.13
5030783,101.8775,101.84625,101.90875,101.94,101.84625
5030787,103.28375,103.28375,103.28375,103.315,103.1275
5030792,100.755,100.78625,100.72375,100.72375,100.66125
5030794,104.62375,104.62375,104.56125,104.5925,104.53
5030799,103.51625,103.57875,103.45375,103.51625,103.2975
5030800,103.40875,103.40875,103.34625,103.44,103.19
5030802,99.005,99.03625,98.91125,99.005,98.91125
5030806,101.59625,101.65875,101.53375,101.59625,101.5025
5030807,101.59625,101.65875,101.53375,101.59625,101.5025
5030808,98.28625,98.34875,98.22375,98.28625,98.1925
5030812,102.09625,102.15875,102.09625,102.1275,102.1275
5030816,103.2325,103.20125,103.13875,103.2325,103.13875
5030821,105.28125,105.34375,105.21875,105.21875,105.1875
5030826,102.815,102.84625,102.72125,102.815,102.59625
5030830,102.1275,102.09625,102.09625,102.1275,102.09625
5030832,102.36,102.26625,102.32875,102.36,102.32875
5030836,101.59625,101.65875,101.53375,101.59625,101.5025
5030838,104.235,104.26625,104.14125,104.235,104.01625
5030840,101.90875,101.90875,101.84625,101.94,101.815
5030841,104.76625,104.82875,104.76625,104.7975,104.6725
5030844,102.5475,102.51625,102.51625,102.5475,102.51625
5030846,103.63875,103.70125,103.63875,103.70125,103.4825
5030851,96.325,96.41875,96.29375,96.35625,96.16875
5030852,101.95125,102.01375,101.95125,101.95125,101.795
5030857,104.065,103.97125,103.97125,104.0025,103.97125
5030861,102.97125,103.03375,102.90875,102.90875,103.0025
5030864,101.94,102.03375,101.90875,101.97125,101.90875
5030867,105.17,105.20125,105.07625,105.1075,105.07625
5030871,100.6275,100.59625,100.59625,100.6275,100.59625
5030873,103.795,103.82625,103.70125,103.795,103.57625
5030876,103.1075,103.07625,103.07625,103.1075,103.07625
5030881,101.19,101.22125,101.15875,101.22125,101.09625
5030883,101.0025,100.97125,100.97125,101.0025,100.97125
5030888,102.19,102.22125,102.15875,102.22125,102.09625
5030892,99.505,99.53625,99.41125,99.505,99.28625
5030897,101.0025,100.97125,100.97125,101.0025,100.97125
5030901,105.045,104.95125,104.95125,104.9825,104.95125
5030906,102.95375,102.95375,102.89125,102.95375,102.86
5030911,103.40875,103.40875,103.34625,103.44,103.19
5030916,103.20125,103.20125,103.13875,103.17,103.17
5030917,102.65875,102.72125,102.65875,102.72125,102.5025
5030922,102.19,102.22125,102.15875,102.22125,102.09625
5030925,101.69,101.72125,101.65875,101.69,101.53375
5030930,104.19,104.22125,104.09625,104.1275,104.09625
5030931,103.045,103.07625,103.07625,103.07625,103.01375
5030933,102.5925,102.68625,102.56125,102.5925,102.49875
5030935,101.2525,101.34625,101.28375,101.315,101.09625
5030939,97.755,97.78625,97.72375,97.755,97.72375
5030941,98.255,98.16125,98.16125,98.1925,98.09875
5030945,104.78375,104.78375,104.72125,104.7525,104.69
5030946,99.13,99.09875,99.03625,99.09875,98.97375
5030950,98.255,98.34875,98.22375,98.28625,98.22375
5030953,102.7525,102.84625,102.72125,102.7525,102.65875
5030956,100.69,100.72125,100.72125,100.7525,100.65875
5030960,103.18625,103.24875,103.18625,103.2175,103.0925
5030965,97.88,97.91125,97.91125,97.9425,97.72375
5030969,103.34625,103.40875,103.34625,103.3775,103.2525
5030970,103.64125,103.57875,103.57875,103.61,103.485
5030975,97.38,97.41125,97.34875,97.38,97.34875
5030980,103.53,103.56125,103.43625,103.4675,103.56125
5030982,102.6275,102.59625,102.59625,102.6275,102.47125
5030987,99.41125,99.41125,99.34875,99.38,99.255
5030988,103.61,103.64125,103.57875,103.64125,103.51625
5030992,100.8775,100.97125,100.84625,100.94,100.78375
5030997,0.0,0.0,0.0,0.0,0.0
5031001,105.76375,105.76375,105.70125,105.7325,105.67
5031003,104.4825,104.51375,104.38875,104.45125,104.32625
5031008,102.065,101.97125,101.97125,102.0025,102.03375
5031010,104.1275,104.09625,104.03375,104.065,104.03375
5031015,97.16875,97.16875,97.10625,97.2,97.075
5031016,101.40875,101.40875,101.40875,101.40875,101.3775
5031018,103.57875,103.57875,103.57875,103.64125,103.485
5031021,104.45125,104.51375,104.38875,104.38875,104.3575
5031024,97.88,97.91125,97.84875,97.88,97.72375
5031025,104.67,104.70125,104.57625,104.6075,104.70125
5031029,102.315,102.34625,102.22125,102.315,102.22125
5031030,101.7325,101.82625,101.76375,101.795,101.70125
5031034,98.16125,98.22375,98.16125,98.16125,98.13
5031036,98.53625,98.47375,98.47375,98.47375,98.38
5031040,103.69,103.72125,103.59625,103.6275,103.72125
5031043,103.405,103.43625,103.37375,103.37375,103.43625
5031046,0.0,0.0,0.0,0.0,0.0
5031050,99.3175,99.28625,99.22375,99.255,99.16125
5031055,104.11,104.14125,104.07875,104.11,104.01625
5031057,98.755,98.78625,98.78625,98.78625,98.72375
5031060,104.4825,104.51375,104.38875,104.45125,104.32625
5031062,104.38875,104.38875,104.32625,104.42,104.17
5031067,102.065,102.09625,102.09625,102.09625,102.03375
5031071,0.0,0.0,0.0,0.0,0.0
5031073,102.11,102.14125,102.14125,102.1725,102.07875
5031078,103.28,103.24875,103.18625,103.24875,103.12375
5031082,104.28375,104.28375,104.22125,104.2525,104.315
5031084,102.53,102.56125,102.49875,102.53,102.37375
5031088,103.01625,103.07875,102.95375,103.01625,102.9225
5031089,101.065,101.09625,101.03375,101.065,101.03375
5031093,105.36,105.39125,105.39125,105.4225,105.26625
5031096,97.9425,97.91125,97.91125,98.005,97.72375
5031101,103.15875,103.15875,103.22125,103.22125,103.0025
5031103,101.59625,101.65875,101.53375,101.59625,101.5025
5031106,100.8175,100.78625,100.72375,100.755,100.72375
5031108,99.63,99.59875,99.53625,99.59875,99.59875
5031112,98.88,98.91125,98.84875,98.88,98.84875
5031117,98.66125,98.72375,98.66125,98.755,98.4425
5031122,105.61,105.64125,105.51625,105.5475,105.51625
5031123,103.3775,103.40875,103.34625,103.3775,103.22125
5031125,98.8175,98.78625,98.78625,98.8175,98.78625
5031128,104.67,104.70125,104.57625,104.6075,104.70125
5031132,101.84625,101.78375,101.84625,101.84625,101.69
5031133,101.565,101.65875,101.53375,101.59625,101.53375
5031134,102.76625,102.70375,102.70375,102.70375,102.735
5031137,100.065,100.09625,100.09625,100.1275,100.03375
5031140,98.34875,98.34875,98.34875,98.38,98.3175
5031145,101.8575,101.95125,101.82625,101.92,101.76375
5031147,103.92,103.88875,103.82625,103.88875,103.88875
5031150,103.15875,103.15875,103.22125,103.22125,103.0025
5031151,104.0475,104.01625,104.01625,104.0475,103.89125
5031155,95.66875,95.66875,95.66875,95.66875,95.6375
5031156,103.61,103.64125,103.57875,103.61,103.57875
5031160,100.16125,100.22375,100.09875,100.09875,100.0675
5031163,104.89125,104.95375,104.82875,104.82875,104.7975
5031164,105.76375,105.76375,105.70125,105.7325,105.67
5031167,101.47125,101.53375,101.47125,101.47125,101.44
5031172,101.84625,101.90875,101.90875,101.94,101.69
5031175,104.11,104.14125,104.07875,104.11,103.95375
5031179,103.875,103.90625,103.90625,104.0,103.78125
5031184,102.57625,102.63875,102.51375,102.57625,102.4825
5031189,102.97125,103.03375,102.90875,102.90875,102.8775
5031192,98.59875,98.59875,98.53625,98.53625,98.4425
5031196,103.95125,104.01375,103.88875,103.88875,103.9825
5031199,104.01625,103.95375,103.95375,103.985,103.985
5031202,100.7525,100.84625,100.78375,100.815,100.72125
5031206,105.5,105.53125,105.40625,105.4375,105.53125
5031210,102.72125,102.65875,102.65875,102.69,102.69
5031212,101.40875,101.40875,101.40875,101.40875,101.3775
5031216,96.8175,96.91125,96.84875,96.88,96.78625
5031221,101.12375,101.12375,101.12375,101.155,101.0925
5031223,97.6925,97.66125,97.66125,97.6925,97.66125
5031227,102.71875,102.71875,102.65625,102.65625,102.6875
5031228,100.7525,100.84625,100.78375,100.815,100.72125
5031230,104.67625,104.73875,104.61375,104.67625,104.4575
5031233,103.905,103.81125,103.81125,103.8425,103.81125
5031235,103.6275,103.59625,103.53375,103.565,103.65875
5031240,102.90875,102.90875,102.84625,102.94,102.815
5031244,104.38875,104.38875,104.32625,104.32625,104.295
5031249,98.45,98.41875,98.41875,98.48125,98.41875
5031252,105.8575,105.82625,105.82625,105.8575,105.88875
5031257,103.545,103.45125,103.45125,103.4825,103.38875
5031262,102.4675,102.43625,102.37375,102.405,102.31125
5031266,104.19,104.22125,104.09625,104.1275,104.09625
5031269,101.18625,101.24875,101.24875,101.28,101.155
5031272,103.67,103.70125,103.57625,103.6075,103.70125
5031275,101.19,101.22125,101.15875,101.19,101.03375
5031278,102.61,102.64125,102.64125,102.6725,102.45375
5031283,104.1275,104.09625,104.03375,104.065,104.03375
5031284,104.11,104.14125,104.07875,104.14125,103.89125
5031287,103.26625,103.32875,103.32875,103.36,103.11
5031288,98.45,98.48125,98.35625,98.3875,98.35625
5031289,102.815,102.84625,102.72125,102.815,102.59625
5031293,103.40875,103.40875,103.34625,103.34625,103.315
5031298,104.82875,104.82875,104.76625,104.76625,104.735
5031303,101.34625,101.28375,101.34625,101.34625,101.315
5031306,102.69,102.72125,102.65875,102.69,102.59625
5031311,102.315,102.34625,102.22125,102.315,102.22125
5031316,102.0025,102.03375,101.90875,101.97125,101.97125
5031320,102.19,102.22125,102.15875,102.19,102.15875
5031323,100.8175,100.78625,100.72375,100.755,100.72375
5031324,103.5025,103.53375,103.40875,103.47125,103.34625
5031325,103.28375,103.28375,103.28375,103.315,103.1275
5031327,0.0,0.0,0.0,0.0,0.0
5031331,103.01625,103.07875,102.95375,103.01625,102.9225
5031333,102.94,102.90875,102.84625,102.90875,102.90875
5031335,99.4425,99.53625,99.41125,99.4425,99.34875
5031338,105.1075,105.07625,105.01375,105.045,105.01375
5031340,102.4225,102.39125,102.39125,102.4225,102.39125
5031344,101.28375,101.28375,101.22125,101.28375,101.065
5031347,104.6075,104.57625,104.51375,104.545,104.63875
5031348,104.5625,104.53125,104.46875,104.5625,104.34375
5031353,102.78375,102.78375,102.78375,102.815,102.7525
5031358,102.2525,102.34625,102.22125,102.2525,102.28375
5031363,105.76375,105.76375,105.70125,105.7325,105.67
5031364,102.19,102.22125,102.15875,102.22125,102.09625
5031366,0.0,0.0,0.0,0.0,0.0
5031369,102.0475,102.01625,102.01625,102.0475,102.01625
5031372,99.255,99.28625,99.22375,99.255,99.22375
5031377,104.09625,104.09625,104.03375,104.09625,103.94
5031381,103.67,103.57625,103.57625,103.67,103.45125
5031385,98.16125,98.22375,98.16125,98.16125,98.13
5031387,102.03,101.93625,101.93625,102.03,101.93625
5031388,101.40875,101.40875,101.40875,101.40875,101.3775
5031391,105.70375,105.70375,105.64125,105.6725,105.61
5031395,98.03625,98.09875,98.09875,98.13,98.005
5031397,106.59375,106.59375,106.53125,106.5625,106.5
5031402,101.90875,101.90875,101.90875,101.90875,101.7525
5031405,97.8875,97.85625,97.79375,97.825,97.91875
5031407,102.19,102.22125,102.15875,102.19,102.22125
5031412,102.815,102.84625,102.72125,102.815,102.59625
5031414,102.78375,102.78375,102.78375,102.815,102.7525
5031418,0.0,0.0,0.0,0.0,0.0
5031421,102.1275,102.09625,102.09625,102.1275,102.09625
5031424,102.485,102.51625,102.51625,102.5475,102.45375
5031427,101.78375,101.78375,101.78375,101.815,101.6275
5031429,100.6275,100.59625,100.59625,100.6275,100.59625
5031430,104.5,104.53125,104.46875,104.53125,104.28125
5031431,103.0,103.03125,102.96875,103.0,102.84375
5031436,102.565,102.59625,102.59625,102.59625,102.40875
5031440,102.94,102.90875,102.84625,102.90875,102.90875
5031444,98.28625,98.34875,98.22375,98.28625,98.1925
5031449,102.19,102.22125,102.15875,102.22125,102.09625
5031451,95.45,95.48125,95.41875,95.45,95.41875
5031456,99.3175,99.28625,99.22375,99.255,99.16125
5031457,102.045,102.07625,102.07625,102.1075,102.01375
5031462,106.0,106.03125,105.90625,105.9375,105.90625
5031465,106.20375,106.20375,106.14125,106.1725,106.11
5031467,105.76375,105.76375,105.70125,105.7325,105.67
5031468,100.755,100.66125,100.66125,100.6925,100.66125
5031472,100.69,100.72125,100.65875,100.69,100.65875
5031474,103.69,103.72125,103.59625,103.6275,103.72125
5031475,105.045,105.07625,105.01375,105.01375,104.95125
5031479,0.0,0.0,0.0,0.0,0.0
5031484,103.045,102.95125,102.95125,102.9825,103.01375
5031488,102.88875,102.88875,102.82625,102.82625,102.7325
5031492,102.405,102.31125,102.31125,102.3425,102.24875
5031497,102.19,102.22125,102.15875,102.22125,102.09625
5031502,103.485,103.57875,103.45375,103.51625,103.32875
5031505,101.84625,101.78375,101.78375,101.78375,101.69
5031510,100.38,100.41125,100.28625,100.3175,100.41125
5031515,104.39125,104.45375,104.32875,104.32875,104.4225
5031520,103.795,103.82625,103.70125,103.795,103.57625
5031524,95.5125,95.48125,95.48125,95.575,95.29375
5031525,101.53375,101.53375,101.47125,101.53375,101.44
5031529,103.5475,103.51625,103.51625,103.5475,103.51625
5031532,0.0,0.0,0.0,0.0,0.0
5031535,102.2325,102.20125,102.20125,102.295,102.01375
5031536,103.5025,103.47125,103.47125,103.565,103.40875
5031541,100.94,100.84625,100.90875,100.94,100.90875
5031545,96.5125,96.48125,96.41875,96.5125,96.41875
5031550,99.4425,99.53625,99.41125,99.4425,99.34875
5031554,102.815,102.84625,102.72125,102.815,102.59625
5031555,102.7525,102.72125,102.65875,102.7525,102.53375
5031558,101.8775,101.84625,101.84625,101.8775,101.78375
5031563,96.3875,96.35625,96.35625,96.3875,96.35625
5031567,101.2525,101.22125,101.22125,101.315,101.03375
5031568,101.84625,101.90875,101.90875,101.94,101.69
5031569,102.22125,102.22125,102.15875,102.19,102.19
5031572,103.6075,103.57625,103.51375,103.545,103.45125
5031573,103.44,103.47125,103.34625,103.3775,103.34625
5031576,102.4225,102.39125,102.39125,102.4225,102.39125
5031581,106.09375,106.09375,106.03125,106.0625,106.125
5031583,101.67,101.70125,101.70125,101.7325,101.63875
5031586,105.1075,105.07625,105.01375,105.045,105.01375
5031591,105.17,105.20125,105.07625,105.1075,105.07625
5031594,98.28625,98.34875,98.22375,98.28625,98.1925
5031597,99.59875,99.59875,99.53625,99.53625,99.63
5031598,102.57625,102.63875,102.51375,102.57625,102.4825
5031602,101.47125,101.53375,101.47125,101.47125,101.44
5031607,98.88,98.91125,98.84875,98.91125,98.78625
5031612,101.90875,101.90875,101.84625,101.90875,101.815
5031616,101.0025,100.97125,100.97125,101.0025,100.97125
5031618,103.6275,103.59625,103.53375,103.565,103.65875
5031623,103.44,103.40875,103.34625,103.40875,103.28375
5031624,102.065,102.15875,102.03375,102.09625,101.90875
5031629,103.6725,103.76625,103.64125,103.6725,103.70375
5031634,103.4225,103.39125,103.39125,103.39125,103.39125
5031637,101.53375,101.53375,101.47125,101.53375,101.44
5031640,101.59625,101.65875,101.53375,101.59625,101.5025
5031641,103.44,103.40875,103.34625,103.40875,103.28375
5031645,98.88,98.91125,98.84875,98.91125,98.78625
5031649,94.94875,94.94875,94.94875,94.98,94.9175
5031651,100.6275,100.59625,100.59625,100.6275,100.59625
5031653,104.28375,104.28375,104.22125,104.2525,104.315
5031654,102.19,102.22125,102.15875,102.22125,102.09625
5031658,0.0,0.0,0.0,0.0,0.0
5031659,100.9825,100.95125,100.95125,100.9825,100.95125
5031661,101.1275,101.09625,101.09625,101.1275,100.97125
5031662,99.38,99.41125,99.34875,99.38,99.28625
5031663,99.4425,99.41125,99.34875,99.4425,99.22375
5031667,103.565,103.47125,103.47125,103.5025,103.59625
5031671,102.1275,102.09625,102.09625,102.1275,102.09625
5031675,103.6275,103.59625,103.53375,103.565,103.65875
5031679,103.4225,103.39125,103.39125,103.39125,103.39125
5031684,105.17,105.20125,105.07625,105.1075,105.07625
5031686,105.145,105.05125,105.05125,105.0825,104.98875
5031691,98.005,98.03625,97.97375,98.0675,97.78625
5031692,102.2525,102.22125,102.15875,102.2525,102.15875
5031693,96.075,96.10625,95.98125,96.075,95.85625
5031694,102.19,102.09625,102.09625,102.19,102.09625
5031698,101.19,101.22125,101.22125,101.2525,101.03375
5031699,102.4675,102.43625,102.43625,102.4675,102.31125
5031704,100.6275,100.59625,100.59625,100.6275,100.59625
5031705,104.19,104.22125,104.09625,104.1275,104.09625
5031709,106.05125,106.11375,105.98875,105.98875,105.9575
5031712,99.97375,99.97375,99.97375,100.005,99.8175
5031715,101.18,101.14875,101.08625,101.14875,101.02375
5031716,101.97125,102.03375,101.97125,102.065,101.7525
5031719,103.44,103.40875,103.34625,103.40875,103.28375
5031721,104.8775,104.84625,104.84625,104.8775,104.90875
5031725,99.59875,99.59875,99.53625,99.63,99.505
5031730,103.69,103.72125,103.59625,103.6275,103.72125
5031734,105.875,105.90625,105.84375,105.84375,105.78125
5031736,102.90875,102.90875,102.84625,102.84625,102.94
5031740,103.34625,103.40875,103.28375,103.28375,103.3775
5031743,101.0025,100.97125,100.97125,101.0025,100.97125
5031746,102.70375,102.57875,102.64125,102.64125,102.6725
5031749,105.1075,105.07625,105.01375,105.045,105.01375
5031751,103.40875,103.40875,103.34625,103.34625,103.315
5031755,104.0,104.03125,103.96875,104.0,103.96875
5031756,103.20375,103.20375,103.14125,103.14125,103.1725
5031758,101.47375,101.47375,101.41125,101.4425,101.38
5031762,103.905,103.93625,103.87375,103.87375,103.81125
5031767,98.88,98.91125,98.84875,98.91125,98.78625
5031771,100.6275,100.59625,100.59625,100.6275,100.59625
5031773,102.88875,102.88875,102.82625,102.82625,102.7325
5031777,103.8775,103.84625,103.90875,103.94,103.72125
5031782,101.84625,101.78375,101.84625,101.84625,101.69
5031786,102.4225,102.39125,102.39125,102.4225,102.39125
5031790,106.20375,106.20375,106.14125,106.1725,106.11
5031793,104.3125,104.28125,104.28125,104.28125,104.15625
5031796,102.90875,102.90875,102.84625,102.84625,102.94
5031800,104.19,104.22125,104.09625,104.1275,104.09625
5031803,101.37375,101.37375,101.31125,101.37375,101.28
5031804,103.34625,103.40875,103.34625,103.3775,103.2525
5031807,103.76375,103.82625,103.70125,103.7325,103.6075
5031810,103.40875,103.40875,103.34625,103.44,103.19
5031815,98.325,98.35625,98.29375,98.29375,98.23125
5031818,99.3175,99.41125,99.28625,99.3175,99.34875
5031819,99.88,99.91125,99.78625,99.8175,99.78625
5031821,100.97375,100.97375,100.91125,100.9425,101.005
5031822,99.28625,99.28625,99.22375,99.28625,99.255
5031826,102.2525,102.34625,102.22125,102.2525,102.28375
5031831,102.81125,102.87375,102.74875,102.74875,102.8425
5031834,101.53375,101.53375,101.47125,101.53375,101.44
5031838,101.3675,101.33625,101.27375,101.305,101.39875
5031840,104.1275,104.09625,104.03375,104.065,104.03375
5031843,104.38875,104.38875,104.32625,104.42,104.17
5031845,0.0,0.0,0.0,0.0,0.0
5031847,101.0025,100.97125,100.97125,101.0025,100.97125
5031849,99.47375,99.53625,99.41125,99.4425,99.3175
5031853,102.82875,102.82875,102.82875,102.82875,102.7975
5031858,103.57625,103.57625,103.51375,103.57625,103.545
5031863,101.90875,101.90875,101.90875,101.90875,101.7525
5031867,103.6275,103.59625,103.53375,103.565,103.65875
5031868,104.62375,104.62375,104.56125,104.5925,104.53
5031870,98.63,98.59875,98.59875,98.66125,98.47375
5031871,98.03625,97.97375,98.03625,98.03625,98.005
5031873,97.3175,97.28625,97.28625,97.3175,97.28625
5031876,101.8575,101.95125,101.82625,101.92,101.76375
