loan_id,loan_amount,first_payment_date,principal_interest_payment,interest_rate,loan_term,next_payment_due_date,payment_periods_made,current_balance
5030145,235000,2021-10-01,1084.09,0.0275,300,2021-10-01,0,235000.0
5030146,365000,2021-11-01,1514.36,0.02875,360,2021-11-01,0,365000.0
5030151,225000,2021-10-01,1757.77,0.0199,144,2021-10-01,0,225000.0
5030156,675000,2021-10-01,2937.65,0.0325,360,2021-10-01,0,675000.0
5030159,165000,2021-10-01,1090.52,0.02375,180,2021-10-01,0,165000.0
5030162,345000,2021-10-01,1477.9,0.03125,360,2021-10-01,0,345000.0
5030167,225000,2021-10-01,963.85,0.03125,360,2021-10-01,0,225000.0
5030170,515000,2021-10-01,2183.24,0.02875,348,2021-10-01,0,515000.0
5030171,115000,2021-10-01,508.42,0.03375,360,2021-11-01,1,114815.0175
5030173,305000,2021-10-01,1235.47,0.0269,360,2021-10-01,0,305000.0
5030175,175000,2021-10-01,773.67,0.03375,360,2021-10-01,0,175000.0
5030178,375000,2021-10-01,1579.0,0.029900000000000003,360,2021-10-01,0,375000.0
5030181,315000,2021-10-01,1370.9,0.0325,360,2021-10-01,0,315000.0
5030182,165000,2021-10-01,708.17,0.031400000000000004,360,2021-10-01,0,165000.0
5030184,295000,2021-10-01,1223.94,0.02875,360,2021-10-01,0,295000.0
5030187,825000,2021-10-01,3367.99,0.0275,360,2021-11-01,1,823522.635
5030191,115000,2021-10-01,760.06,0.02375,180,2021-10-01,0,115000.0
5030194,375000,2021-10-01,1579.0,0.029900000000000003,360,2021-10-01,0,375000.0
5030196,145000,2021-10-01,1383.46,0.0275,120,2021-10-01,0,145000.0
5030200,225000,2021-10-01,918.55,0.0275,360,2021-10-01,0,225000.0
5030203,155000,2021-10-01,849.96,0.02875,240,2021-10-01,0,155000.0
5030208,325000,2021-10-01,2167.07,0.025,180,2021-10-01,0,325000.0
5030210,495000,2021-10-01,2207.21,0.0269,312,2021-10-01,0,495000.0
5030215,155000,2021-10-01,898.94,0.035,240,2021-10-01,0,155000.0
5030216,165000,2021-10-01,1042.91,0.0175,180,2021-10-01,0,165000.0
5030217,385000,2021-10-01,1571.73,0.0275,360,2021-10-01,0,385000.0
5030220,165000,2021-10-01,718.1,0.0325,360,2021-10-01,0,165000.0
5030222,245000,2021-10-01,1000.2,0.0275,360,2021-10-01,0,245000.0
5030227,355000,2021-10-01,1946.69,0.02875,240,2021-10-01,0,355000.0
5030229,105000,2021-10-01,442.12,0.029900000000000003,360,2021-10-01,0,105000.0
5030232,445000,2021-10-01,1846.28,0.02875,360,2021-10-01,0,445000.0
5030234,235000,2021-10-01,2228.73,0.02625,120,2021-10-01,0,235000.0
5030237,275000,2021-10-01,1866.21,0.0275,180,2021-10-01,0,275000.0
5030238,295000,2021-10-01,1406.68,0.039900000000000005,360,2021-10-01,0,295000.0
5030242,175000,2021-10-01,736.87,0.029900000000000003,360,2021-10-01,0,175000.0
5030245,425000,2021-10-01,1878.91,0.03375,360,2021-11-01,1,424316.4025
5030248,435000,2021-10-01,1775.85,0.0275,360,2021-10-01,0,435000.0
5030250,225000,2021-10-01,1178.63,0.02375,240,2021-10-01,0,225000.0
5030255,235000,2021-10-01,1553.17,0.02375,180,2021-10-01,0,235000.0
5030256,255000,2021-10-01,1073.72,0.029900000000000003,360,2021-10-01,0,255000.0
5030260,155000,2021-11-01,685.25,0.03375,360,2021-11-01,0,155000.0
5030263,175000,2021-10-01,761.62,0.0325,360,2021-10-01,0,175000.0
5030264,265000,2021-10-01,1674.97,0.0175,180,2021-10-01,0,265000.0
5030267,145000,2021-10-01,641.04,0.03375,360,2021-10-01,0,145000.0
5030272,125000,2021-10-01,561.31,0.035,360,2021-10-01,0,125000.0
5030276,135000,2021-10-01,782.95,0.035,240,2021-10-01,0,135000.0
5030281,255000,2021-10-01,1136.55,0.0344,360,2021-10-01,0,255000.0
5030285,485000,2021-10-01,2687.38,0.029900000000000003,240,2021-11-01,1,483521.0783333333
5030286,115000,2021-10-01,469.48,0.0275,360,2021-11-01,1,114794.06166666668
5030290,485000,2021-11-01,1979.97,0.0275,360,2021-11-01,0,485000.0
5030292,605000,2021-10-01,2510.1,0.02875,360,2021-10-01,0,605000.0
5030293,275000,2021-10-01,1157.93,0.029900000000000003,360,2021-11-01,1,274527.2783333333
5030295,295000,2021-10-01,1984.44,0.02625,180,2021-10-01,0,295000.0
5030298,465000,2021-10-01,1929.26,0.02875,360,2021-10-01,0,465000.0
5030302,445000,2021-10-01,2412.65,0.0275,240,2021-10-01,0,445000.0
5030303,165000,2021-10-01,684.58,0.02875,360,2021-10-01,0,165000.0
5030305,165000,2021-11-01,673.6,0.0275,360,2021-11-01,0,165000.0
5030307,155000,2021-10-01,1461.19,0.025,120,2021-10-01,0,155000.0
5030310,135000,2021-10-01,596.83,0.03375,360,2021-10-01,0,135000.0
5030315,255000,2021-10-01,1715.36,0.02625,180,2021-10-01,0,255000.0
5030316,325000,2021-10-01,1368.47,0.029900000000000003,360,2021-10-01,0,325000.0
5030318,215000,2021-10-01,899.51,0.0294,360,2021-10-01,0,215000.0
5030323,145000,2021-10-01,641.04,0.03375,360,2021-10-01,0,145000.0
5030324,425000,2021-10-01,1763.3,0.02875,360,2021-10-01,0,425000.0
5030326,235000,2021-10-01,1038.93,0.03375,360,2021-10-01,0,235000.0
5030331,175000,2021-10-01,761.62,0.0325,360,2021-10-01,0,175000.0
5030333,85000,2021-11-01,375.79,0.03375,360,2021-11-01,0,85000.0
5030336,135000,2021-11-01,707.18,0.02375,240,2021-11-01,0,135000.0
5030338,75000,2021-10-01,513.44,0.02875,180,2021-10-01,0,75000.0
5030342,305000,2021-10-01,1327.38,0.0325,360,2021-10-01,0,305000.0
5030345,445000,2021-10-01,2035.11,0.03125,324,2021-10-01,0,445000.0
5030347,155000,2021-10-01,663.99,0.03125,360,2021-10-01,0,155000.0
5030351,215000,2021-10-01,950.51,0.03375,360,2021-10-01,0,215000.0
5030356,95000,2021-10-01,526.4,0.029900000000000003,240,2021-10-01,0,95000.0
5030357,245000,2021-11-01,1343.49,0.02875,240,2021-11-01,0,245000.0
5030361,235000,2021-10-01,1594.77,0.0275,180,2021-10-01,0,235000.0
5030362,285000,2021-10-01,1579.18,0.029900000000000003,240,2021-10-01,0,285000.0
5030364,65000,2021-10-01,309.95,0.039900000000000005,360,2021-11-01,1,64906.175
5030365,115000,2021-10-01,630.62,0.02875,240,2021-10-01,0,115000.0
5030369,95000,2021-10-01,420.0,0.03375,360,2021-10-01,0,95000.0
5030373,95000,2021-10-01,394.15,0.02875,360,2021-10-01,0,95000.0
5030377,275000,2021-11-01,1490.96,0.0275,240,2021-11-01,0,275000.0
5030380,495000,2021-11-01,2120.46,0.03125,360,2021-11-01,0,495000.0
5030382,125000,2021-10-01,826.16,0.02375,180,2021-10-01,0,125000.0
5030384,155000,2021-11-01,849.96,0.02875,240,2021-11-01,0,155000.0
5030387,595000,2021-11-01,2125.6,0.0175,360,2021-11-01,0,595000.0
5030388,555000,2021-10-01,2265.74,0.0275,360,2021-10-01,0,555000.0
5030389,545000,2021-10-01,2189.0,0.02625,360,2021-10-01,0,545000.0
5030390,295000,2021-10-01,1204.32,0.0275,360,2021-10-01,0,295000.0
5030392,285000,2021-10-01,1259.98,0.03375,360,2021-10-01,0,285000.0
5030394,105000,2021-10-01,464.21,0.03375,360,2021-10-01,0,105000.0
5030399,595000,2021-10-01,2350.97,0.025,360,2021-10-01,0,595000.0
5030401,245000,2021-11-01,1328.31,0.0275,240,2021-11-01,0,245000.0
5030406,225000,2021-10-01,979.22,0.0325,360,2021-10-01,0,225000.0
5030408,215000,2021-10-01,1408.44,0.0225,180,2021-10-01,0,215000.0
5030409,435000,2021-10-01,1804.79,0.02875,360,2021-10-01,0,435000.0
5030413,815000,2021-10-01,5434.34,0.025,180,2021-10-01,0,815000.0
5030415,125000,2021-10-01,826.16,0.02375,180,2021-10-01,0,125000.0
5030417,185000,2021-10-01,778.98,0.029900000000000003,360,2021-11-01,1,184681.97833333333
5030420,245000,2021-10-01,1031.61,0.029900000000000003,360,2021-10-01,0,245000.0
5030424,155000,2021-10-01,1173.83,0.02625,156,2021-10-01,0,155000.0
5030425,265000,2021-10-01,1115.83,0.029900000000000003,360,2021-10-01,0,265000.0
5030428,245000,2021-10-01,1343.49,0.02875,240,2021-10-01,0,245000.0
5030431,185000,2021-10-01,1233.57,0.025,180,2021-11-01,1,184151.84666666665
5030433,245000,2021-11-01,1343.49,0.02875,240,2021-11-01,0,245000.0
5030438,135000,2021-10-01,551.13,0.0275,360,2021-10-01,0,135000.0
5030442,425000,2021-10-01,1735.03,0.0275,360,2021-10-01,0,425000.0
5030445,275000,2021-11-01,1157.93,0.029900000000000003,360,2021-11-01,0,275000.0
5030448,125000,2021-10-01,518.62,0.02875,360,2021-10-01,0,125000.0
5030449,395000,2021-11-01,2093.12,0.025,240,2021-11-01,0,395000.0
5030451,195000,2021-11-01,796.08,0.0275,360,2021-11-01,0,195000.0
5030452,295000,2021-10-01,1223.94,0.02875,360,2021-10-01,0,295000.0
5030456,275000,2021-10-01,1490.96,0.0275,240,2021-10-01,0,275000.0
5030461,545000,2021-10-01,2261.17,0.02875,360,2021-10-01,0,545000.0
5030465,205000,2021-10-01,863.19,0.029900000000000003,360,2021-10-01,0,205000.0
5030468,115000,2021-10-01,645.01,0.03125,240,2021-10-01,0,115000.0
5030470,205000,2021-10-01,863.19,0.029900000000000003,360,2021-10-01,0,205000.0
5030471,195000,2021-10-01,1311.75,0.02625,180,2021-10-01,0,195000.0
5030476,235000,2021-10-01,1651.28,0.0325,180,2021-10-01,0,235000.0
5030480,115000,2021-11-01,508.42,0.03375,360,2021-11-01,0,115000.0
5030483,765000,2021-10-01,3123.05,0.0275,360,2021-10-01,0,765000.0
5030486,245000,2021-10-01,1100.16,0.035,360,2021-10-01,0,245000.0
5030490,315000,2021-10-01,2025.61,0.0199,180,2021-10-01,0,315000.0
5030495,195000,2021-10-01,904.82,0.0325,324,2021-11-01,1,194623.305
5030496,265000,2021-10-01,1704.08,0.0199,180,2021-10-01,0,265000.0
5030499,325000,2021-11-01,1348.41,0.02875,360,2021-11-01,0,325000.0
5030500,195000,2021-11-01,861.55,0.0337,360,2021-11-01,0,195000.0
5030503,305000,2021-10-01,1284.25,0.029900000000000003,360,2021-10-01,0,305000.0
5030506,825000,2021-10-01,3451.6,0.0294,360,2021-10-01,0,825000.0
5030508,325000,2021-10-01,2129.03,0.0225,180,2021-10-01,0,325000.0
5030512,245000,2021-10-01,1049.52,0.03125,360,2021-10-01,0,245000.0
5030515,355000,2021-10-01,1569.45,0.03375,360,2021-10-01,0,355000.0
5030520,225000,2021-10-01,994.72,0.03375,360,2021-10-01,0,225000.0
5030524,745000,2021-11-01,3090.95,0.02875,360,2021-11-01,0,745000.0
5030525,335000,2021-10-01,2233.75,0.025,180,2021-10-01,0,335000.0
5030528,265000,2021-10-01,1099.47,0.02875,360,2021-10-01,0,265000.0
5030532,345000,2021-10-01,1397.5,0.0269,360,2021-10-01,0,345000.0
5030535,505000,2021-10-01,2126.38,0.029900000000000003,360,2021-10-01,0,505000.0
5030538,185000,2021-10-01,858.42,0.0325,324,2021-10-01,0,185000.0
5030542,515000,2021-10-01,2136.7,0.02875,360,2021-10-01,0,515000.0
5030547,265000,2021-10-01,1246.13,0.03875,360,2021-10-01,0,265000.0
5030548,545000,2021-10-01,2371.88,0.0325,360,2021-10-01,0,545000.0
5030553,245000,2021-10-01,1000.2,0.0275,360,2021-10-01,0,245000.0
5030556,225000,2021-10-01,2108.31,0.02375,120,2021-10-01,0,225000.0
5030561,165000,2021-10-01,684.58,0.02875,360,2021-10-01,0,165000.0
5030566,145000,2021-11-01,803.45,0.029900000000000003,240,2021-11-01,0,145000.0
5030568,135000,2021-10-01,748.04,0.029900000000000003,240,2021-11-01,1,134588.335
5030572,275000,2021-10-01,1122.67,0.0275,360,2021-10-01,0,275000.0
5030574,605000,2021-10-01,2633.0,0.0325,360,2021-10-01,0,605000.0
5030579,415000,2021-10-01,1747.42,0.029900000000000003,360,2021-10-01,0,415000.0
5030584,415000,2021-10-01,1747.42,0.029900000000000003,360,2021-10-01,0,415000.0
5030587,595000,2021-10-01,2505.34,0.029900000000000003,360,2021-10-01,0,595000.0
5030591,645000,2021-11-01,2633.16,0.0275,360,2021-11-01,0,645000.0
5030595,305000,2021-10-01,1284.25,0.029900000000000003,360,2021-10-01,0,305000.0
5030597,185000,2021-10-01,842.6,0.02875,312,2021-10-01,0,185000.0
5030599,105000,2021-10-01,832.71,0.0225,144,2021-10-01,0,105000.0
5030604,365000,2021-10-01,2564.75,0.0325,180,2021-10-01,0,365000.0
5030605,105000,2021-10-01,856.92,0.0275,144,2021-10-01,0,105000.0
5030607,1585000,2021-10-01,6789.76,0.03125,360,2021-10-01,0,1585000.0
5030609,315000,2021-10-01,1349.39,0.03125,360,2021-10-01,0,315000.0
5030614,95000,2021-10-01,526.4,0.029900000000000003,240,2021-11-01,1,94710.30833333333
5030618,285000,2021-10-01,1562.83,0.02875,240,2021-10-01,0,285000.0
5030621,155000,2021-10-01,652.66,0.029900000000000003,360,2021-10-01,0,155000.0
5030625,265000,2021-10-01,1099.47,0.02875,360,2021-10-01,0,265000.0
5030628,275000,2021-11-01,1866.21,0.0275,180,2021-11-01,0,275000.0
5030632,235000,2021-10-01,1553.17,0.02375,180,2021-10-01,0,235000.0
5030634,105000,2021-11-01,478.86,0.03625,360,2021-11-01,0,105000.0
5030639,485000,2021-10-01,2042.17,0.029900000000000003,360,2021-10-01,0,485000.0
5030644,105000,2021-11-01,687.84,0.0225,180,2021-11-01,0,105000.0
5030646,115000,2021-11-01,500.49,0.0325,360,2021-11-01,0,115000.0
5030651,155000,2021-11-01,697.77,0.029900000000000003,324,2021-11-01,0,155000.0
5030656,245000,2021-10-01,1016.49,0.02875,360,2021-10-01,0,245000.0
5030657,305000,2021-10-01,1998.01,0.0225,180,2021-10-01,0,305000.0
5030660,665000,2021-11-01,2800.09,0.029900000000000003,360,2021-11-01,0,665000.0
5030662,165000,2021-11-01,1100.21,0.025,180,2021-11-01,0,165000.0
5030666,405000,2021-11-01,1705.32,0.029900000000000003,360,2021-11-01,0,405000.0
5030667,175000,2021-10-01,1629.91,0.0225,120,2021-10-01,0,175000.0
5030671,295000,2021-10-01,2713.08,0.0199,120,2021-10-01,0,295000.0
5030673,335000,2021-10-01,2175.1,0.02125,180,2021-10-01,0,335000.0
5030677,505000,2021-10-01,2061.62,0.0275,360,2021-10-01,0,505000.0
5030679,675000,2021-11-01,3701.44,0.02875,240,2021-11-01,0,675000.0
5030680,235000,2021-10-01,1525.81,0.02125,180,2021-10-01,0,235000.0
5030682,465000,2021-10-01,1661.19,0.0175,360,2021-10-01,0,465000.0
5030685,455000,2021-10-01,2438.87,0.02625,240,2021-10-01,0,455000.0
5030689,255000,2021-11-01,1670.47,0.0225,180,2021-11-01,0,255000.0
5030692,95000,2021-11-01,394.15,0.02875,360,2021-11-01,0,95000.0
5030696,85000,2021-11-01,576.83,0.0275,180,2021-11-01,0,85000.0
5030701,765000,2021-11-01,3382.04,0.03375,360,2021-11-01,0,765000.0
5030706,195000,2021-10-01,1311.75,0.02625,180,2021-10-01,0,195000.0
5030710,305000,2021-10-01,1245.14,0.0275,360,2021-10-01,0,305000.0
5030715,345000,2021-10-01,1509.77,0.0275,324,2021-10-01,0,345000.0
5030719,545000,2021-10-01,3538.58,0.02125,180,2021-10-01,0,545000.0
5030722,215000,2021-10-01,950.51,0.03375,360,2021-10-01,0,215000.0
5030727,275000,2021-11-01,1457.24,0.025,240,2021-11-01,0,275000.0
5030731,325000,2021-11-01,1348.41,0.02875,360,2021-11-01,0,325000.0
5030734,155000,2021-10-01,1061.11,0.02875,180,2021-10-01,0,155000.0
5030738,495000,2021-10-01,2188.38,0.03375,360,2021-10-01,0,495000.0
5030740,195000,2021-10-01,821.08,0.029900000000000003,360,2021-10-01,0,195000.0
5030744,265000,2021-10-01,1115.83,0.029900000000000003,360,2021-10-01,0,265000.0
5030748,235000,2021-10-01,959.37,0.0275,360,2021-10-01,0,235000.0
5030749,355000,2021-10-01,2465.32,0.0225,168,2021-10-01,0,355000.0
5030752,165000,2021-10-01,1119.73,0.0275,180,2021-10-01,0,165000.0
5030756,205000,2021-10-01,850.53,0.02875,360,2021-10-01,0,205000.0
5030759,205000,2021-11-01,836.9,0.0275,360,2021-11-01,0,205000.0
5030761,125000,2021-10-01,552.63,0.03375,360,2021-10-01,0,125000.0
5030762,365000,2021-10-01,1490.09,0.0275,360,2021-10-01,0,365000.0
5030763,495000,2021-11-01,3213.94,0.02125,180,2021-11-01,0,495000.0
5030767,335000,2021-10-01,1301.99,0.02375,360,2021-10-01,0,335000.0
5030768,205000,2021-10-01,885.44,0.0319,360,2021-10-01,0,205000.0
5030773,265000,2021-10-01,1303.65,0.0425,360,2021-10-01,0,265000.0
5030776,85000,2021-09-01,352.66,0.02875,360,2021-09-01,0,85000.0
5030780,285000,2021-10-01,1240.34,0.0325,360,2021-10-01,0,285000.0
5030782,395000,2021-10-01,1560.73,0.025,360,2021-10-01,0,395000.0
5030783,825000,2021-10-01,3563.35,0.0319,360,2021-10-01,0,825000.0
5030787,95000,2021-10-01,400.02,0.029900000000000003,360,2021-10-01,0,95000.0
5030792,215000,2021-10-01,1433.6,0.025,180,2021-10-01,0,215000.0
5030794,445000,2021-10-01,2915.13,0.0225,180,2021-10-01,0,445000.0
5030799,455000,2021-10-01,2043.16,0.035,360,2021-10-01,0,455000.0
5030800,225000,2021-10-01,1526.9,0.0275,180,2021-10-01,0,225000.0
5030802,105000,2021-11-01,687.84,0.0225,180,2021-11-01,0,105000.0
5030806,125000,2021-10-01,518.62,0.02875,360,2021-10-01,0,125000.0
5030807,405000,2021-10-01,1705.32,0.029900000000000003,360,2021-10-01,0,405000.0
5030808,515000,2021-10-01,3373.69,0.0225,180,2021-10-01,0,515000.0
5030812,215000,2021-10-01,877.72,0.0275,360,2021-10-01,0,215000.0
5030816,345000,2021-10-01,1452.68,0.029900000000000003,360,2021-10-01,0,345000.0
5030821,125000,2021-10-01,561.31,0.035,360,2021-10-01,0,125000.0
5030826,115000,2021-11-01,787.28,0.02875,180,2021-11-01,0,115000.0
5030830,215000,2021-10-01,2497.52,0.0275,96,2021-10-01,0,215000.0
5030832,85000,2021-10-01,369.93,0.0325,360,2021-10-01,0,85000.0
5030836,275000,2021-10-01,1157.93,0.029900000000000003,360,2021-10-01,0,275000.0
5030838,245000,2021-10-01,1066.26,0.0325,360,2021-10-01,0,245000.0
5030840,865000,2021-10-01,3642.22,0.029900000000000003,360,2021-10-01,0,865000.0
5030841,145000,2021-10-01,651.12,0.035,360,2021-10-01,0,145000.0
5030844,195000,2021-11-01,848.66,0.0325,360,2021-11-01,0,195000.0
5030846,205000,2021-10-01,878.17,0.03125,360,2021-10-01,0,205000.0
5030851,295000,2021-10-01,1897.0,0.0199,180,2021-10-01,0,295000.0
5030852,135000,2021-10-01,568.44,0.029900000000000003,360,2021-10-01,0,135000.0
5030857,445000,2021-10-01,1846.28,0.02875,360,2021-10-01,0,445000.0
5030861,205000,2021-10-01,1135.9,0.029900000000000003,240,2021-10-01,0,205000.0
5030864,135000,2021-10-01,560.11,0.02875,360,2021-10-01,0,135000.0
5030867,255000,2021-10-01,1057.98,0.02875,360,2021-10-01,0,255000.0
5030871,795000,2021-10-01,3298.4,0.02875,360,2021-10-01,0,795000.0
5030873,545000,2021-10-01,2261.17,0.02875,360,2021-10-01,0,545000.0
5030876,215000,2021-10-01,1178.98,0.02875,240,2021-10-01,0,215000.0
5030881,115000,2021-10-01,484.23,0.029900000000000003,360,2021-10-01,0,115000.0
5030883,205000,2021-10-01,1391.18,0.0275,180,2021-10-01,0,205000.0
5030888,185000,2021-10-01,755.25,0.0275,360,2021-10-01,0,185000.0
5030892,205000,2021-10-01,1086.31,0.025,240,2021-10-01,0,205000.0
5030897,445000,2021-10-01,1873.74,0.029900000000000003,360,2021-10-01,0,445000.0
5030901,705000,2021-10-01,2968.51,0.029900000000000003,360,2021-10-01,0,705000.0
5030906,125000,2021-10-01,544.01,0.0325,360,2021-10-01,0,125000.0
5030911,95000,2021-10-01,1103.56,0.0275,96,2021-10-01,0,95000.0
5030916,85000,2021-10-01,357.91,0.029900000000000003,360,2021-10-01,0,85000.0
5030917,335000,2021-10-01,1389.89,0.02875,360,2021-10-01,0,335000.0
5030922,235000,2021-10-01,989.51,0.029900000000000003,360,2021-10-01,0,235000.0
5030925,95000,2021-10-01,520.95,0.02875,240,2021-10-01,0,95000.0
5030930,165000,2021-10-01,684.58,0.02875,360,2021-10-01,0,165000.0
5030931,385000,2021-10-01,2123.66,0.0294,240,2021-10-01,0,385000.0
5030933,365000,2021-10-01,1466.03,0.02625,360,2021-11-01,1,364332.4075
5030935,855000,2021-10-01,3490.47,0.0275,360,2021-10-01,0,855000.0
5030939,425000,2021-10-01,1651.78,0.02375,360,2021-10-01,0,425000.0
5030941,315000,2021-10-01,2081.91,0.02375,180,2021-10-01,0,315000.0
5030945,545000,2021-10-01,2294.81,0.029900000000000003,360,2021-10-01,0,545000.0
5030946,305000,2021-10-01,2033.71,0.025,180,2021-10-01,0,305000.0
5030950,205000,2021-10-01,1366.92,0.025,180,2021-10-01,0,205000.0
5030953,165000,2021-09-01,673.6,0.0275,360,2021-09-01,0,165000.0
5030956,435000,2021-10-01,1831.64,0.029900000000000003,360,2021-10-01,0,435000.0
5030960,115000,2021-10-01,773.6,0.02625,180,2021-11-01,1,114477.9625
5030965,395000,2021-10-01,1509.88,0.0225,360,2021-10-01,0,395000.0
5030969,575000,2021-10-01,2385.64,0.02875,360,2021-11-01,1,573991.9641666666
5030970,165000,2021-10-01,729.46,0.03375,360,2021-10-01,0,165000.0
5030975,365000,2021-10-01,2412.37,0.02375,180,2021-10-01,0,365000.0
5030980,105000,2021-10-01,706.33,0.02625,180,2021-10-01,0,105000.0
5030982,275000,2021-10-01,1490.96,0.0275,240,2021-10-01,0,275000.0
5030987,115000,2021-10-01,773.6,0.02625,180,2021-10-01,0,115000.0
5030988,145000,2021-10-01,651.12,0.035,360,2021-10-01,0,145000.0
5030992,105000,2021-10-01,712.56,0.0275,180,2021-10-01,0,105000.0
5030997,415000,2021-10-01,1792.47,0.0319,360,2021-10-01,0,415000.0
5031001,295000,2021-10-01,2001.94,0.0275,180,2021-10-01,0,295000.0
5031003,245000,2021-10-01,1000.2,0.0275,360,2021-10-01,0,245000.0
5031008,485000,2021-10-01,2012.23,0.02875,360,2021-10-01,0,485000.0
5031010,175000,2021-10-01,714.43,0.0275,360,2021-10-01,0,175000.0
5031015,535000,2021-10-01,3473.66,0.02125,180,2021-10-01,0,535000.0
5031016,535000,2021-10-01,2219.68,0.02875,360,2021-10-01,0,535000.0
5031018,135000,2021-10-01,587.53,0.0325,360,2021-10-01,0,135000.0
5031021,85000,2021-10-01,746.98,0.0275,132,2021-10-01,0,85000.0
5031024,315000,2021-10-01,1669.2,0.025,240,2021-10-01,0,315000.0
5031025,165000,2021-10-01,673.6,0.0275,360,2021-10-01,0,165000.0
5031029,175000,2021-10-01,959.64,0.02875,240,2021-10-01,0,175000.0
5031030,165000,2021-10-01,694.76,0.029900000000000003,360,2021-10-01,0,165000.0
5031034,165000,2021-10-01,852.43,0.02625,252,2021-10-01,0,165000.0
5031036,325000,2021-10-01,2186.25,0.02625,180,2021-10-01,0,325000.0
5031040,415000,2021-10-01,1694.21,0.0275,360,2021-10-01,0,415000.0
5031043,475000,2021-10-01,1924.09,0.0269,360,2021-10-01,0,475000.0
5031046,215000,2021-10-01,1382.56,0.0199,180,2021-10-01,0,215000.0
5031050,515000,2021-10-01,2086.12,0.0269,360,2021-10-01,0,515000.0
5031055,325000,2021-11-01,1436.82,0.03375,360,2021-11-01,0,325000.0
5031057,285000,2021-10-01,1900.35,0.025,180,2021-10-01,0,285000.0
5031060,205000,2021-10-01,863.19,0.029900000000000003,360,2021-10-01,0,205000.0
5031062,1325000,2021-10-01,5579.11,0.029900000000000003,360,2021-10-01,0,1325000.0
5031067,165000,2021-10-01,673.6,0.0275,360,2021-10-01,0,165000.0
5031071,255000,2021-10-01,1685.35,0.02375,180,2021-10-01,0,255000.0
5031073,125000,2021-10-01,625.78,0.035,300,2021-10-01,0,125000.0
5031078,205000,2021-10-01,1379.02,0.02625,180,2021-10-01,0,205000.0
5031082,595000,2021-10-01,2468.62,0.02875,360,2021-10-01,0,595000.0
5031084,105000,2021-11-01,706.33,0.02625,180,2021-11-01,0,105000.0
5031088,245000,2021-10-01,1083.14,0.03375,360,2021-10-01,0,245000.0
5031089,205000,2021-10-01,850.53,0.02875,360,2021-10-01,0,205000.0
5031093,95000,2021-11-01,413.45,0.0325,360,2021-11-01,0,95000.0
5031096,205000,2021-10-01,830.4,0.0269,360,2021-10-01,0,205000.0
5031101,395000,2021-10-01,1638.83,0.02875,360,2021-10-01,0,395000.0
5031103,85000,2021-10-01,576.83,0.0275,180,2021-10-01,0,85000.0
5031106,185000,2021-10-01,1211.91,0.0225,180,2021-10-01,0,185000.0
5031108,205000,2021-10-01,1366.92,0.025,180,2021-10-01,0,205000.0
5031112,155000,2021-10-01,830.83,0.02625,240,2021-10-01,0,155000.0
5031117,185000,2021-11-01,707.16,0.0225,360,2021-11-01,0,185000.0
5031122,105000,2021-10-01,744.2,0.03375,180,2021-11-01,1,104551.1125
5031123,495000,2021-10-01,2120.46,0.03125,360,2021-10-01,0,495000.0
5031125,345000,2021-11-01,2320.78,0.02625,180,2021-11-01,0,345000.0
5031128,115000,2021-11-01,780.42,0.0275,180,2021-12-01,1,114483.12166666667
5031132,125000,2021-10-01,526.34,0.029900000000000003,360,2021-10-01,0,125000.0
5031133,145000,2021-09-01,984.01,0.0275,180,2021-09-01,0,145000.0
5031134,245000,2021-10-01,1104.8,0.03375,348,2021-10-01,0,245000.0
5031137,195000,2021-10-01,821.08,0.029900000000000003,360,2021-10-01,0,195000.0
5031140,365000,2021-10-01,2391.06,0.0225,180,2021-10-01,0,365000.0
5031145,75000,2021-11-01,343.0,0.03125,324,2021-11-01,0,75000.0
5031147,105000,2021-10-01,712.56,0.0275,180,2021-10-01,0,105000.0
5031150,495000,2021-10-01,2084.28,0.029900000000000003,360,2021-10-01,0,495000.0
5031151,115000,2021-11-01,500.49,0.0325,360,2021-11-01,0,115000.0
5031155,245000,2021-10-01,1575.47,0.0199,180,2021-10-01,0,245000.0
5031156,215000,2021-11-01,935.7,0.0325,360,2021-11-01,0,215000.0
5031160,425000,2021-10-01,1707.02,0.02625,360,2021-10-01,0,425000.0
5031163,475000,2021-10-01,2099.96,0.03375,360,2021-10-01,0,475000.0
5031164,125000,2021-10-01,518.62,0.02875,360,2021-10-01,0,125000.0
5031167,75000,2021-10-01,508.97,0.0275,180,2021-10-01,0,75000.0
5031172,135000,2021-09-01,560.11,0.02875,360,2021-11-01,2,134526.08797213546
5031175,235000,2021-10-01,1038.93,0.03375,360,2021-11-01,1,234622.0075
5031179,215000,2021-11-01,935.7,0.0325,360,2021-11-01,0,215000.0
5031184,355000,2021-10-01,1472.87,0.02875,360,2021-11-01,1,354377.6508333333
5031189,165000,2021-10-01,694.76,0.029900000000000003,360,2021-10-01,0,165000.0
5031192,505000,2021-10-01,1930.35,0.0225,360,2021-11-01,1,504016.525
5031196,445000,2021-10-01,1909.91,0.031400000000000004,360,2021-10-01,0,445000.0
5031199,115000,2021-10-01,508.42,0.03375,360,2021-10-01,0,115000.0
5031202,165000,2021-10-01,690.32,0.0294,360,2021-10-01,0,165000.0
5031206,165000,2021-11-01,718.1,0.0325,360,2021-11-01,0,165000.0
