loan_id,closing_date,file_in_audit,file_audit_complete,file_sent_to_custodian,file_at_custodian
5029556,2021-09-06,2021-09-13 21:55:56.038,2021-09-15 00:37:16.320,2021-09-16 00:37:16.320,2021-09-20 00:37:16.320
5036854,2021-09-06,2021-09-13 22:03:35.899,2021-09-15 22:03:35.899,2021-09-16 22:03:35.899,2021-09-20 22:03:35.899
5033891,2021-09-06,2021-09-13 22:23:20.425,2021-09-14 22:23:20.425,2021-09-16 13:29:26.695,2021-09-20 13:29:26.695
5032267,2021-09-06,2021-09-13 22:34:35.684,2021-09-13 22:34:35.684,2021-09-16 00:31:03.781,2021-09-20 00:31:03.781
5027500,2021-09-06,2021-09-13 22:35:18.478,2021-09-17 06:31:20.489,2021-09-20 19:51:03.708,
5035358,2021-09-06,2021-09-13 23:12:27.283,2021-09-15 00:27:46.231,2021-09-16 15:27:18.666,2021-09-20 15:27:18.666
5025048,2021-09-06,2021-09-13 23:15:34.284,2021-09-15 10:50:06.295,2021-09-17 07:41:32.362,2021-09-20 07:41:32.362
5037563,2021-09-06,2021-09-13 23:19:20.240,2021-09-14 23:19:20.240,2021-09-16 22:36:31.936,2021-09-20 22:36:31.936
5033842,2021-09-06,2021-09-13 23:30:54.180,2021-09-16 11:04:48.573,2021-09-17 11:04:48.573,2021-09-20 11:04:48.573
5034222,2021-09-06,2021-09-13 23:56:07.371,2021-09-17 10:32:00.067,2021-09-20 03:49:01.359,
5029218,2021-09-06,2021-09-14 01:16:18.604,2021-09-16 01:16:18.604,2021-09-17 01:16:18.604,2021-09-20 01:16:18.604
5030316,2021-09-06,2021-09-14 02:00:31.705,2021-09-16 02:00:31.705,2021-09-17 02:00:31.705,2021-09-20 02:00:31.705
5023812,2021-09-06,2021-09-14 03:57:56.080,2021-09-20 19:05:33.607,2021-09-21 19:05:33.607,
5024746,2021-09-06,2021-09-14 11:22:36.926,2021-09-16 11:22:36.926,2021-09-17 11:22:36.926,2021-09-20 11:22:36.926
5027497,2021-09-06,2021-09-14 16:55:00.813,2021-09-20 15:55:32.114,2021-09-20 15:55:32.114,
5021400,2021-09-06,2021-09-14 18:58:47.652,2021-09-16 18:58:47.652,2021-09-17 18:58:47.652,2021-09-20 18:58:47.652
5027240,2021-09-06,2021-09-14 19:30:56.568,2021-09-16 19:30:56.568,2021-09-20 04:59:41.644,
5033247,2021-09-06,2021-09-14 20:03:41.883,2021-09-17 01:16:00.356,2021-09-20 05:59:46.677,
5033639,2021-09-06,2021-09-14 23:41:27.884,2021-09-16 23:41:27.884,2021-09-17 23:41:27.884,2021-09-20 23:41:27.884
5034134,2021-09-06,2021-09-15 16:14:09.165,2021-09-20 15:03:32.597,2021-09-20 02:56:58.379,
5023377,2021-09-06,2021-09-15 20:04:10.327,2021-09-20 22:19:32.791,2021-09-20 22:19:32.791,
5028021,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 00:00:00.000,2021-09-15 00:00:00.000
5037621,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 00:00:00.000,2021-09-15 00:00:00.000
5025334,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 00:00:00.000,2021-09-15 00:00:00.000
5028049,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 00:00:00.000,2021-09-15 00:00:00.000
5030584,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 00:00:00.000,2021-09-15 00:00:00.000
5024533,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 00:00:00.000,2021-09-15 00:00:00.000
5037159,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 00:00:00.000,2021-09-15 00:00:00.000
5029863,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 00:00:00.000,2021-09-15 00:00:00.000
5023746,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 01:16:12.905,2021-09-15 01:16:12.905
5034365,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 02:21:29.457,2021-09-15 02:21:29.457
5032299,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 06:39:47.346,2021-09-15 06:39:47.346
5034619,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 06:53:47.749,2021-09-15 06:53:47.749
5034657,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 10:06:00.336,2021-09-15 10:06:00.336
5027902,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 11:18:36.262,2021-09-15 11:18:36.262
5030738,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 11:27:50.501,2021-09-15 11:27:50.501
5033412,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 15:29:13.464,2021-09-15 15:29:13.464
5031381,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 17:21:11.207,2021-09-15 17:21:11.207
5035045,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 19:30:03.858,2021-09-15 19:30:03.858
5026083,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 20:16:08.949,2021-09-15 20:16:08.949
5036975,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-13 20:23:45.807,2021-09-15 20:23:45.807
5024036,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-14 02:43:53.065,2021-09-16 02:43:53.065
5027195,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-14 07:48:27.946,2021-09-16 07:48:27.946
5029670,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:00:00.000,2021-09-14 12:45:51.923,2021-09-16 12:45:51.923
5027844,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 00:10:45.650,2021-09-14 00:10:45.650,2021-09-16 00:10:45.650
5033941,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 01:13:05.237,2021-09-13 13:37:34.926,2021-09-15 13:37:34.926
5021540,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 02:34:40.077,2021-09-13 02:34:40.077,2021-09-15 02:34:40.077
5031970,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 03:18:28.998,2021-09-13 03:18:28.998,2021-09-15 03:18:28.998
5025184,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 04:53:44.724,2021-09-13 04:53:44.724,2021-09-15 04:53:44.724
5029639,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 06:53:21.801,2021-09-15 08:58:00.922,2021-09-17 08:58:00.922
5031569,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 07:54:26.986,2021-09-13 10:26:22.220,2021-09-15 10:26:22.220
5034737,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 08:06:04.839,2021-09-13 10:16:26.939,2021-09-15 10:16:26.939
5027005,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 08:33:08.766,2021-09-13 08:33:08.766,2021-09-15 08:33:08.766
5029733,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 09:02:26.499,2021-09-13 01:47:24.019,2021-09-15 01:47:24.019
5036196,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 09:29:12.875,2021-09-13 09:29:12.875,2021-09-15 09:29:12.875
5036150,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 09:31:37.681,2021-09-13 09:31:37.681,2021-09-15 09:31:37.681
5036057,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 10:12:52.837,2021-09-14 10:12:52.837,2021-09-16 10:12:52.837
5030911,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 11:55:20.398,2021-09-13 19:49:04.980,2021-09-15 19:49:04.980
5032051,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 12:03:31.098,2021-09-14 23:35:03.566,2021-09-16 23:35:03.566
5033206,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 12:56:08.538,2021-09-13 12:56:08.538,2021-09-15 12:56:08.538
5027014,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 15:10:53.938,2021-09-13 15:10:53.938,2021-09-15 15:10:53.938
5036606,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 17:42:28.349,2021-09-13 17:42:28.349,2021-09-15 17:42:28.349
5034591,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 18:00:58.148,2021-09-13 14:03:42.284,2021-09-15 14:03:42.284
5022165,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 18:46:45.934,2021-09-14 18:46:45.934,2021-09-16 18:46:45.934
5036576,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 19:07:33.785,2021-09-14 11:36:39.690,2021-09-16 11:36:39.690
5032756,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 20:25:46.277,2021-09-13 20:39:48.276,2021-09-15 20:39:48.276
5031940,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 21:21:06.851,2021-09-14 21:21:06.851,2021-09-16 21:21:06.851
5026556,2021-09-07,2021-09-09 00:00:00.000,2021-09-13 21:28:20.252,2021-09-13 05:15:09.421,2021-09-15 05:15:09.421
5032304,2021-09-07,2021-09-09 00:00:00.000,2021-09-14 00:01:48.738,2021-09-16 15:54:08.429,2021-09-20 15:54:08.429
5021705,2021-09-07,2021-09-09 00:00:00.000,2021-09-14 14:12:46.550,2021-09-15 14:12:46.550,2021-09-17 14:12:46.550
5030970,2021-09-07,2021-09-09 00:00:00.000,2021-09-15 05:57:27.328,2021-09-16 05:57:27.328,2021-09-20 05:57:27.328
5033223,2021-09-07,2021-09-09 00:00:00.000,2021-09-15 11:31:06.281,2021-09-17 02:33:48.005,2021-09-20 02:33:48.005
5034545,2021-09-07,2021-09-09 00:00:00.000,2021-09-16 04:08:42.421,2021-09-20 05:35:35.820,
5029419,2021-09-07,2021-09-09 00:50:19.676,2021-09-13 10:55:33.431,2021-09-13 10:55:33.431,2021-09-15 10:55:33.431
5026148,2021-09-07,2021-09-09 01:51:25.479,2021-09-13 01:51:25.479,2021-09-13 01:51:25.479,2021-09-15 01:51:25.479
5029305,2021-09-07,2021-09-09 03:21:21.211,2021-09-13 03:21:21.211,2021-09-13 11:04:27.752,2021-09-15 11:04:27.752
5036545,2021-09-07,2021-09-09 03:58:59.004,2021-09-13 18:19:55.824,2021-09-15 10:42:42.351,2021-09-17 10:42:42.351
5024823,2021-09-07,2021-09-09 05:18:37.927,2021-09-13 20:58:16.271,2021-09-13 20:58:16.271,2021-09-15 20:58:16.271
5030394,2021-09-07,2021-09-09 07:03:17.529,2021-09-13 06:38:25.998,2021-09-13 06:38:25.998,2021-09-15 06:38:25.998
5034679,2021-09-07,2021-09-09 07:21:29.031,2021-09-13 07:21:29.031,2021-09-13 07:21:29.031,2021-09-15 07:21:29.031
5027987,2021-09-07,2021-09-09 07:48:07.208,2021-09-13 20:42:03.613,2021-09-14 14:34:34.143,2021-09-16 14:34:34.143
5032093,2021-09-07,2021-09-09 08:09:32.227,2021-09-13 08:09:32.227,2021-09-13 08:09:32.227,2021-09-15 08:09:32.227
5036853,2021-09-07,2021-09-09 09:21:30.119,2021-09-13 04:30:28.278,2021-09-13 04:30:28.278,2021-09-15 04:30:28.278
5025154,2021-09-07,2021-09-09 09:47:10.560,2021-09-13 05:46:32.633,2021-09-13 05:46:32.633,2021-09-15 05:46:32.633
5026575,2021-09-07,2021-09-09 11:35:49.451,2021-09-13 11:35:49.451,2021-09-13 11:35:49.451,2021-09-15 11:35:49.451
5036624,2021-09-07,2021-09-09 12:01:52.345,2021-09-13 23:31:45.267,2021-09-14 08:06:33.824,2021-09-16 08:06:33.824
5022418,2021-09-07,2021-09-09 13:01:35.031,2021-09-13 05:28:58.797,2021-09-14 02:05:47.904,2021-09-16 02:05:47.904
5034959,2021-09-07,2021-09-09 13:50:10.500,2021-09-13 13:50:10.500,2021-09-14 11:03:57.357,2021-09-16 11:03:57.357
5035267,2021-09-07,2021-09-09 14:05:52.394,2021-09-13 14:05:52.394,2021-09-13 14:05:52.394,2021-09-15 14:05:52.394
5033975,2021-09-07,2021-09-09 15:03:25.997,2021-09-13 15:03:25.997,2021-09-13 16:12:03.751,2021-09-15 16:12:03.751
5033422,2021-09-07,2021-09-09 15:07:02.079,2021-09-13 15:07:02.079,2021-09-13 15:07:02.079,2021-09-15 15:07:02.079
5030047,2021-09-07,2021-09-09 15:15:21.884,2021-09-13 12:30:20.186,2021-09-14 12:30:20.186,2021-09-16 12:30:20.186
5027737,2021-09-07,2021-09-09 16:06:42.825,2021-09-14 07:51:04.599,2021-09-15 07:51:04.599,2021-09-17 07:51:04.599
5030409,2021-09-07,2021-09-09 16:11:51.997,2021-09-13 23:08:03.268,2021-09-14 10:33:51.569,2021-09-16 10:33:51.569
5036537,2021-09-07,2021-09-09 16:13:33.410,2021-09-13 16:13:33.410,2021-09-13 21:01:47.090,2021-09-15 21:01:47.090
5024785,2021-09-07,2021-09-09 18:25:46.297,2021-09-13 18:25:46.297,2021-09-13 18:25:46.297,2021-09-15 18:25:46.297
5025558,2021-09-07,2021-09-09 18:42:41.709,2021-09-13 21:30:54.105,2021-09-15 01:18:51.534,2021-09-17 01:18:51.534
5023517,2021-09-07,2021-09-09 20:09:46.138,2021-09-13 11:13:04.051,2021-09-15 05:58:08.325,2021-09-17 05:58:08.325
5032568,2021-09-07,2021-09-09 20:10:10.232,2021-09-13 16:57:30.933,2021-09-13 17:33:40.414,2021-09-15 17:33:40.414
5029548,2021-09-07,2021-09-09 20:47:22.963,2021-09-13 20:47:22.963,2021-09-13 20:47:22.963,2021-09-15 20:47:22.963
5036016,2021-09-07,2021-09-09 21:07:28.479,2021-09-13 13:36:10.580,2021-09-15 22:37:30.025,2021-09-17 22:37:30.025
5034635,2021-09-07,2021-09-09 21:24:10.819,2021-09-13 21:07:03.138,2021-09-14 21:07:03.138,2021-09-16 21:07:03.138
5032791,2021-09-07,2021-09-09 21:32:00.066,2021-09-13 21:32:00.066,2021-09-13 21:32:00.066,2021-09-15 21:32:00.066
5033806,2021-09-07,2021-09-09 21:33:58.669,2021-09-13 05:12:17.156,2021-09-15 09:15:29.983,2021-09-17 09:15:29.983
5034798,2021-09-07,2021-09-09 22:00:22.190,2021-09-13 12:04:42.925,2021-09-15 07:44:57.487,2021-09-17 07:44:57.487
5032436,2021-09-07,2021-09-09 22:41:45.726,2021-09-13 22:41:45.726,2021-09-13 22:41:45.726,2021-09-15 22:41:45.726
5023840,2021-09-07,2021-09-10 00:12:32.423,2021-09-15 02:22:04.638,2021-09-16 02:22:04.638,2021-09-20 02:22:04.638
5036053,2021-09-07,2021-09-10 00:29:06.715,2021-09-13 00:32:58.009,2021-09-13 00:32:58.009,2021-09-15 00:32:58.009
5028797,2021-09-07,2021-09-10 01:02:03.821,2021-09-13 01:02:03.821,2021-09-13 05:31:31.860,2021-09-15 05:31:31.860
5021465,2021-09-07,2021-09-10 02:01:23.172,2021-09-13 23:42:51.057,2021-09-15 12:07:12.402,2021-09-17 12:07:12.402
5028698,2021-09-07,2021-09-10 02:19:34.996,2021-09-13 15:12:13.246,2021-09-14 15:12:13.246,2021-09-16 15:12:13.246
5035698,2021-09-07,2021-09-10 02:53:47.439,2021-09-14 20:32:00.712,2021-09-20 04:30:01.056,
5032354,2021-09-07,2021-09-10 03:03:59.787,2021-09-13 03:03:59.787,2021-09-13 20:45:24.282,2021-09-15 20:45:24.282
5034759,2021-09-07,2021-09-10 03:11:22.927,2021-09-13 03:11:22.927,2021-09-14 21:38:32.292,2021-09-16 21:38:32.292
5022445,2021-09-07,2021-09-10 03:22:34.012,2021-09-13 03:22:34.012,2021-09-13 03:22:34.012,2021-09-15 03:22:34.012
5037638,2021-09-07,2021-09-10 04:10:35.374,2021-09-13 04:10:35.374,2021-09-13 04:10:35.374,2021-09-15 04:10:35.374
5023247,2021-09-07,2021-09-10 04:42:26.755,2021-09-13 11:29:45.112,2021-09-14 11:29:45.112,2021-09-16 11:29:45.112
5029467,2021-09-07,2021-09-10 05:08:58.195,2021-09-13 05:08:58.195,2021-09-14 07:24:27.318,2021-09-16 07:24:27.318
5022772,2021-09-07,2021-09-10 05:18:34.761,2021-09-13 05:18:34.761,2021-09-14 16:23:46.702,2021-09-16 16:23:46.702
5033292,2021-09-07,2021-09-10 06:03:37.116,2021-09-13 06:03:37.116,2021-09-13 06:03:37.116,2021-09-15 06:03:37.116
5025447,2021-09-07,2021-09-10 06:14:11.849,2021-09-13 06:14:11.849,2021-09-13 06:14:11.849,2021-09-15 06:14:11.849
5037371,2021-09-07,2021-09-10 06:25:17.365,2021-09-13 06:25:17.365,2021-09-13 06:25:17.365,2021-09-15 06:25:17.365
5030015,2021-09-07,2021-09-10 06:40:19.380,2021-09-13 06:40:19.380,2021-09-13 06:40:19.380,2021-09-15 06:40:19.380
5021509,2021-09-07,2021-09-10 09:29:18.298,2021-09-13 09:29:18.298,2021-09-14 18:36:04.875,2021-09-16 18:36:04.875
5021715,2021-09-07,2021-09-10 09:46:31.682,2021-09-13 17:18:16.300,2021-09-13 17:18:16.300,2021-09-15 17:18:16.300
5034832,2021-09-07,2021-09-10 10:14:40.160,2021-09-15 21:41:54.145,2021-09-17 02:53:23.193,2021-09-20 02:53:23.193
5027565,2021-09-07,2021-09-10 10:57:54.430,2021-09-15 08:15:32.265,2021-09-16 22:40:35.128,2021-09-20 22:40:35.128
5027868,2021-09-07,2021-09-10 11:07:38.273,2021-09-13 11:07:38.273,2021-09-13 22:43:54.516,2021-09-15 22:43:54.516
5027804,2021-09-07,2021-09-10 11:12:44.873,2021-09-13 11:49:46.210,2021-09-13 15:23:34.157,2021-09-15 15:23:34.157
5022980,2021-09-07,2021-09-10 12:01:20.372,2021-09-15 21:56:15.152,2021-09-16 21:56:15.152,2021-09-20 21:56:15.152
5032416,2021-09-07,2021-09-10 12:24:15.999,2021-09-13 12:24:15.999,2021-09-13 12:24:15.999,2021-09-15 12:24:15.999
5023014,2021-09-07,2021-09-10 12:49:52.779,2021-09-13 12:49:52.779,2021-09-13 12:49:52.779,2021-09-15 12:49:52.779
5023884,2021-09-07,2021-09-10 13:25:10.127,2021-09-13 22:33:25.313,2021-09-14 13:46:31.407,2021-09-16 13:46:31.407
5028088,2021-09-07,2021-09-10 13:29:54.017,2021-09-15 15:53:06.344,2021-09-16 15:53:06.344,2021-09-20 15:53:06.344
5024839,2021-09-07,2021-09-10 13:36:42.457,2021-09-14 11:06:02.719,2021-09-15 11:06:02.719,2021-09-17 11:06:02.719
5027034,2021-09-07,2021-09-10 13:40:17.703,2021-09-13 13:40:17.703,2021-09-14 03:18:44.178,2021-09-16 03:18:44.178
5037607,2021-09-07,2021-09-10 13:45:20.472,2021-09-16 07:30:46.504,2021-09-17 21:54:25.358,2021-09-20 21:54:25.358
5034050,2021-09-07,2021-09-10 13:52:02.273,2021-09-13 18:45:04.135,2021-09-15 10:23:48.598,2021-09-17 10:23:48.598
5033746,2021-09-07,2021-09-10 14:03:38.391,2021-09-13 14:03:38.391,2021-09-13 22:05:52.495,2021-09-15 22:05:52.495
5034697,2021-09-07,2021-09-10 14:09:13.532,2021-09-13 14:09:13.532,2021-09-15 11:04:43.349,2021-09-17 11:04:43.349
5034314,2021-09-07,2021-09-10 14:38:39.368,2021-09-13 14:38:39.368,2021-09-14 12:39:32.839,2021-09-16 12:39:32.839
5026883,2021-09-07,2021-09-10 15:02:58.886,2021-09-13 15:02:58.886,2021-09-13 15:02:58.886,2021-09-15 15:02:58.886
5033348,2021-09-07,2021-09-10 15:10:19.154,2021-09-13 06:45:00.954,2021-09-14 06:45:00.954,2021-09-16 06:45:00.954
5022273,2021-09-07,2021-09-10 16:42:23.067,2021-09-13 16:42:23.067,2021-09-13 16:42:23.067,2021-09-15 16:42:23.067
5032656,2021-09-07,2021-09-10 16:58:52.635,2021-09-13 15:15:10.775,2021-09-15 14:28:43.697,2021-09-17 14:28:43.697
5023026,2021-09-07,2021-09-10 17:09:42.015,2021-09-13 05:12:59.385,2021-09-15 20:05:06.069,2021-09-17 20:05:06.069
5028378,2021-09-07,2021-09-10 17:26:45.885,2021-09-14 21:12:08.968,2021-09-17 18:09:19.427,2021-09-20 18:09:19.427
5022084,2021-09-07,2021-09-10 18:06:26.526,2021-09-13 18:06:26.526,2021-09-13 18:06:26.526,2021-09-15 18:06:26.526
5024428,2021-09-07,2021-09-10 19:19:00.367,2021-09-13 19:19:00.367,2021-09-14 12:45:10.822,2021-09-16 12:45:10.822
5029880,2021-09-07,2021-09-10 19:48:43.048,2021-09-13 19:48:43.048,2021-09-13 23:03:04.148,2021-09-15 23:03:04.148
5035038,2021-09-07,2021-09-10 19:50:18.416,2021-09-13 19:50:18.416,2021-09-15 20:08:18.713,2021-09-17 20:08:18.713
5037089,2021-09-07,2021-09-10 20:25:19.237,2021-09-17 04:08:11.131,2021-09-20 04:08:11.131,
5031954,2021-09-07,2021-09-10 20:38:16.817,2021-09-14 06:57:07.452,2021-09-15 06:57:07.452,2021-09-17 06:57:07.452
5034010,2021-09-07,2021-09-10 20:51:05.833,2021-09-13 10:01:14.849,2021-09-15 15:53:37.855,2021-09-17 15:53:37.855
5036155,2021-09-07,2021-09-10 21:09:40.669,2021-09-13 16:23:52.535,2021-09-14 16:23:52.535,2021-09-16 16:23:52.535
5027794,2021-09-07,2021-09-10 21:34:45.653,2021-09-13 21:34:45.653,2021-09-14 16:13:28.451,2021-09-16 16:13:28.451
5024167,2021-09-07,2021-09-10 22:06:52.556,2021-09-13 22:06:52.556,2021-09-14 05:27:27.375,2021-09-16 05:27:27.375
5033939,2021-09-07,2021-09-10 22:14:43.935,2021-09-14 00:11:54.043,2021-09-15 14:00:27.651,2021-09-17 14:00:27.651
5031327,2021-09-07,2021-09-10 22:15:02.784,2021-09-13 22:15:02.784,2021-09-13 22:15:02.784,2021-09-15 22:15:02.784
5036003,2021-09-07,2021-09-10 22:15:31.984,2021-09-15 15:20:04.882,2021-09-16 21:44:58.216,2021-09-20 21:44:58.216
5023280,2021-09-07,2021-09-10 22:26:46.620,2021-09-13 22:26:46.620,2021-09-14 00:56:19.144,2021-09-16 00:56:19.144
5032334,2021-09-07,2021-09-10 22:28:07.850,2021-09-13 18:28:09.855,2021-09-14 18:28:09.855,2021-09-16 18:28:09.855
5029713,2021-09-07,2021-09-10 22:33:43.571,2021-09-13 07:08:06.977,2021-09-16 00:33:49.552,2021-09-20 00:33:49.552
5023822,2021-09-07,2021-09-10 23:12:51.101,2021-09-13 23:12:51.101,2021-09-13 23:12:51.101,2021-09-15 23:12:51.101
5034736,2021-09-07,2021-09-10 23:17:44.911,2021-09-14 11:27:32.508,2021-09-15 11:27:32.508,2021-09-17 11:27:32.508
5030532,2021-09-07,2021-09-10 23:20:12.528,2021-09-13 23:20:12.528,2021-09-15 13:34:52.160,2021-09-17 13:34:52.160
5026523,2021-09-07,2021-09-13 00:03:57.378,2021-09-14 16:35:01.019,2021-09-15 16:35:01.019,2021-09-17 16:35:01.019
5021422,2021-09-07,2021-09-13 00:23:16.630,2021-09-16 20:50:13.500,2021-09-20 04:33:12.176,
5034641,2021-09-07,2021-09-13 00:29:35.497,2021-09-17 17:57:55.764,2021-09-20 17:57:55.764,
5034516,2021-09-07,2021-09-13 00:49:47.699,2021-09-14 02:52:26.144,2021-09-15 12:43:09.405,2021-09-17 12:43:09.405
5033106,2021-09-07,2021-09-13 00:58:11.047,2021-09-13 00:58:11.047,2021-09-14 00:58:11.047,2021-09-16 00:58:11.047
5025634,2021-09-07,2021-09-13 00:58:40.407,2021-09-14 00:58:40.407,2021-09-16 14:29:08.306,2021-09-20 14:29:08.306
5026849,2021-09-07,2021-09-13 01:09:55.475,2021-09-16 01:45:02.948,2021-09-20 02:40:51.760,
5027019,2021-09-07,2021-09-13 01:27:56.915,2021-09-15 01:27:56.915,2021-09-16 01:27:56.915,2021-09-20 01:27:56.915
5031089,2021-09-07,2021-09-13 01:40:46.430,2021-09-15 01:40:46.430,2021-09-16 22:27:14.486,2021-09-20 22:27:14.486
5031988,2021-09-07,2021-09-13 01:49:17.720,2021-09-16 10:07:20.252,2021-09-17 10:07:20.252,2021-09-20 10:07:20.252
5030710,2021-09-07,2021-09-13 02:16:46.656,2021-09-14 02:16:46.656,2021-09-15 16:58:21.940,2021-09-17 16:58:21.940
5032786,2021-09-07,2021-09-13 02:20:10.986,2021-09-13 02:20:10.986,2021-09-15 09:41:30.913,2021-09-17 09:41:30.913
5028328,2021-09-07,2021-09-13 02:46:44.666,2021-09-15 02:46:44.666,2021-09-17 08:12:47.003,2021-09-20 08:12:47.003
5029482,2021-09-07,2021-09-13 02:48:56.547,2021-09-13 02:48:56.547,2021-09-14 02:48:56.547,2021-09-16 02:48:56.547
5034822,2021-09-07,2021-09-13 03:16:55.345,2021-09-13 03:16:55.345,2021-09-14 03:16:55.345,2021-09-16 03:16:55.345
5029302,2021-09-07,2021-09-13 03:31:41.663,2021-09-14 03:31:41.663,2021-09-15 03:31:41.663,2021-09-17 03:31:41.663
5031333,2021-09-07,2021-09-13 03:50:13.218,2021-09-13 03:50:13.218,2021-09-14 10:04:15.412,2021-09-16 10:04:15.412
5022079,2021-09-07,2021-09-13 04:02:00.487,2021-09-13 06:35:39.148,2021-09-14 06:35:39.148,2021-09-16 06:35:39.148
5033693,2021-09-07,2021-09-13 04:05:37.056,2021-09-14 04:05:37.056,2021-09-15 04:05:37.056,2021-09-17 04:05:37.056
5026417,2021-09-07,2021-09-13 04:34:18.630,2021-09-13 04:34:18.630,2021-09-14 04:34:18.630,2021-09-16 04:34:18.630
5023187,2021-09-07,2021-09-13 05:06:02.286,2021-09-13 05:06:02.286,2021-09-14 05:06:02.286,2021-09-16 05:06:02.286
5027618,2021-09-07,2021-09-13 05:07:07.666,2021-09-14 15:52:47.724,2021-09-16 01:05:13.672,2021-09-20 01:05:13.672
5037038,2021-09-07,2021-09-13 05:09:27.678,2021-09-15 10:04:42.592,2021-09-16 10:04:42.592,2021-09-20 10:04:42.592
5031734,2021-09-07,2021-09-13 05:12:47.194,2021-09-15 05:12:47.194,2021-09-16 05:12:47.194,2021-09-20 05:12:47.194
5031961,2021-09-07,2021-09-13 05:20:00.333,2021-09-15 09:46:53.202,2021-09-16 09:46:53.202,2021-09-20 09:46:53.202
5033184,2021-09-07,2021-09-13 05:40:13.517,2021-09-15 09:59:44.295,2021-09-16 09:59:44.295,2021-09-20 09:59:44.295
5031003,2021-09-07,2021-09-13 05:46:22.006,2021-09-15 09:23:37.799,2021-09-16 19:31:02.820,2021-09-20 19:31:02.820
5036979,2021-09-07,2021-09-13 05:50:22.732,2021-09-15 05:50:22.732,2021-09-16 05:50:22.732,2021-09-20 05:50:22.732
5023493,2021-09-07,2021-09-13 06:07:51.635,2021-09-13 06:07:51.635,2021-09-14 22:02:54.973,2021-09-16 22:02:54.973
5023415,2021-09-07,2021-09-13 06:25:24.353,2021-09-15 06:25:24.353,2021-09-17 05:56:19.154,2021-09-20 05:56:19.154
5021455,2021-09-07,2021-09-13 06:41:17.599,2021-09-14 06:41:17.599,2021-09-15 06:41:17.599,2021-09-17 06:41:17.599
5027774,2021-09-07,2021-09-13 06:51:28.097,2021-09-13 15:00:35.176,2021-09-14 15:00:35.176,2021-09-16 15:00:35.176
5022114,2021-09-07,2021-09-13 06:54:08.629,2021-09-14 15:51:48.458,2021-09-16 01:27:49.339,2021-09-20 01:27:49.339
