"order_date","order_id","user_id","product_name","province","shipping_option","total_amount","order_status"
"2025-07-29","250729RW0F59I7","one_1995","🔋 Power Bank Solar 30000mAh TeslaEdge | แบตสำรองโซล่าร์ สำหรับตั้งแคมป์กับ Tesla","จังหวัดชลบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","2986.0","สำเร็จแล้ว"
"2025-07-29","250729L86Z2NRR","bow_next","📖 ไฟอ่านหนังสือ LED Tesla Model Y TeslaEdge | Reading Light Upgrade Ultra Bright","จังหวัดอุบลราชธานี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","362.0","สำเร็จแล้ว"
"2025-07-29","25072981S5PW8J","lynnthai","💫 ไฟ LED ป้ายทะเบียน Tesla Model 3 TeslaEdge | License Plate LED White 6000K ติดตั้งง่าย","จังหวัดระยอง","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","207.0","สำเร็จแล้ว"
"2025-07-29","250729RU0SA6RO","stamp.1993","🌊 บังโคลน Tesla Model 3 TeslaEdge | Mud Flaps กันน้ำกันโคลน 4 ชิ้น","จังหวัดปทุมธานี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","690.0","สำเร็จแล้ว"
"2025-07-29","250729ZOROMEKZ","cherry2002","👜 กระเป๋าใส่สายชาร์จ TeslaEdge | Mobile Connector Bag กันกระแทก","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","2596.0","สำเร็จแล้ว"
"2025-07-29","250729VC2R5A36","dangth","🧲 Jack Pad Adapter Tesla TeslaEdge | แผ่นรองแม่แรง Rubber Jack Pad","จังหวัดปทุมธานี","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","702.0","สำเร็จแล้ว"
"2025-07-29","2507297IQPSTYU","dew1997","🔘 ฝาครอบปุ่มพวงมาลัย Tesla Model S/X TeslaEdge | Steering Wheel Button Cover Carbon","จังหวัดนครพนม","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","300.0","สำเร็จแล้ว"
"2025-07-29","250729J4RMNI2J","art_love","📱 ฟิล์มกันรอยจอสัมผัส Tesla Model 3 TeslaEdge | 9H Tempered Glass Screen Protector","จังหวัดสมุทรปราการ","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","896.0","สำเร็จแล้ว"
"2025-07-29","250729NB9XWJSG","grace1997","🌟 ไฟ Frunk LED Tesla Model 3 TeslaEdge | Frunk Light Upgrade ติดตั้งง่าย","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","516.0","สำเร็จแล้ว"
"2025-07-30","2507307YDMHOXU","cher_plus","🔮 ไฟฉายโลโก้ประตู Tesla Model 3/Y TeslaEdge | Door Projector Logo Light LED","จังหวัดพังงา","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","1540.0","สำเร็จแล้ว"
"2025-07-30","250730VS8WX214","zen_123","🔗 ตาข่ายกั้นท้ายรถ Tesla Model 3 TeslaEdge | Cargo Net Trunk กันของตก ยืดหยุ่นสูง","จังหวัดนนทบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","679.0","สำเร็จแล้ว"
"2025-07-30","250730239SKL84","yuilove","🔦 ไฟท้ายรถอัปเกรด LED Tesla Model Y TeslaEdge | Trunk LED Upgrade Kit สว่างขึ้น 200%","จังหวัดพระนครศรีอยุธยา","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","1201.0","สำเร็จแล้ว"
"2025-07-30","2507305B2LC89X","jean99","🔦 ไฟท้ายรถอัปเกรด LED Tesla Model 3 TeslaEdge | Trunk LED Upgrade Kit สว่างขึ้น 200%","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","1494.0","สำเร็จแล้ว"
"2025-07-31","2507316OZYV199","toptech","📖 ไฟอ่านหนังสือ LED Tesla Model Y TeslaEdge | Reading Light Upgrade Ultra Bright","จังหวัดลพบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","309.0","สำเร็จแล้ว"
"2025-07-31","250731KESWFSUX","viewspeed","🔒 ฝาครอบพอร์ตชาร์จ TeslaEdge | Charging Port Cover กันฝุ่น กันน้ำ","จังหวัดเชียงราย","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","314.0","สำเร็จแล้ว"
"2025-07-31","250731KMNKTJYC","can.go","🔲 กันชนหลัง Diffuser Tesla Model 3 TeslaEdge | Rear Diffuser ABS สไตล์สปอร์ต","จังหวัดสุพรรณบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","5647.0","สำเร็จแล้ว"
"2025-07-31","250731D54XBFZO","note.life","🗂️ ที่จัดระเบียบท้ายรถ Tesla Model Y TeslaEdge | Trunk Organizer พับเก็บได้ แบ่งช่อง","จังหวัดเชียงราย","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","622.0","สำเร็จแล้ว"
"2025-07-31","2507310N4OB1BM","top_car","📱 ที่วางมือถือ MagSafe Tesla Model Y TeslaEdge | Phone Mount MagSafe 15W Wireless Charge","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","785.0","สำเร็จแล้ว"
"2025-07-31","250731YTSOVO1X","jean.55","🕶️ ที่เก็บแว่นตา Tesla Model S/X TeslaEdge | Sunglass Holder Clip ที่หนีบแว่น","จังหวัดปทุมธานี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","455.0","สำเร็จแล้ว"
"2025-07-31","250731LHVKUQ2Y","bank.mod","🖤 สติกเกอร์ B-Pillar Tesla Model Y TeslaEdge | B-Pillar Vinyl Wrap เคลือบเงา","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","475.0","สำเร็จแล้ว"
"2025-07-31","2507319C54E28K","kwan_vip","⚡ ที่จัดเก็บสาย UMC TeslaEdge | UMC Cable Organizer ที่ม้วนสายชาร์จ","จังหวัดปทุมธานี","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","3009.0","สำเร็จแล้ว"
"2025-07-31","250731ZF8A5PS8","nut_55","🏎️ สปอยเลอร์หลัง Tesla Model Y TeslaEdge | Rear Spoiler Carbon Fiber Look ทรงสปอร์ต","จังหวัดสมุทรปราการ","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","5042.0","สำเร็จแล้ว"
"2025-08-01","250801C2LY2T1R","rose.city","🌊 บังโคลน Tesla Model 3 TeslaEdge | Mud Flaps กันน้ำกันโคลน 4 ชิ้น","จังหวัดยะลา","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","1437.0","สำเร็จแล้ว"
"2025-08-01","250801HPFI7W62","grace_xyz","🎨 ปากกาแต้มสีล้อ Tesla TeslaEdge | Wheel Touch-up Paint Pen ซ่อมรอยขีดข่วน","จังหวัดกาญจนบุรี","ผู้ขายทำการจัดส่งให้","489.0","สำเร็จแล้ว"
"2025-08-01","25080138GA6SR4","wavehub","🎮 Gaming Controller Mount Tesla TeslaEdge | ที่ยึด Controller เล่นเกมบนหน้าจอ","จังหวัดระยอง","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","600.0","สำเร็จแล้ว"
"2025-08-01","250801SL2HC9BG","rosezen","🎨 ฟิล์มกันรอย Dashboard Tesla Model Y TeslaEdge | แผ่นกันรอยหน้าปัด PPF ใส","จังหวัดสงขลา","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","1574.0","สำเร็จแล้ว"
"2025-08-02","250802XCINJDLP","nut_car","🔦 ไฟท้ายรถอัปเกรด LED Tesla Model Y TeslaEdge | Trunk LED Upgrade Kit สว่างขึ้น 200%","จังหวัดชลบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","554.0","สำเร็จแล้ว"
"2025-08-02","250802IBT2WVH1","gap.hub","📱 ที่เก็บของใต้เบาะ Tesla Model 3 TeslaEdge | Under Seat Storage Box กล่องซ่อนของ","จังหวัดลำพูน","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","611.0","สำเร็จแล้ว"
"2025-08-02","250802G3R2QDHM","ice1998","🎨 ปากกาแต้มสีล้อ Tesla TeslaEdge | Wheel Touch-up Paint Pen ซ่อมรอยขีดข่วน","จังหวัดระนอง","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","748.0","สำเร็จแล้ว"
"2025-08-02","250802RGZJBS5S","arm1995","✨ ไฟเพดานรถ LED Tesla Model Y TeslaEdge | Interior Dome Light Upgrade สว่างจัด","จังหวัดสระบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","1284.0","สำเร็จแล้ว"
"2025-08-02","2508024ZV71Y77","big22","🔌 USB Hub อเนกประสงค์ Tesla Model Y TeslaEdge | USB Hub 4-Port PD Fast Charge ช่องคอนโซล","จังหวัดกระบี่","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","1638.0","สำเร็จแล้ว"
"2025-08-02","250802XAFVQB66","nick_ride","☕ ที่วางแก้ว Tesla Model S/X TeslaEdge | Cup Holder Insert ซิลิโคน กันลื่น","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","220.0","สำเร็จแล้ว"
"2025-08-02","250802VOAWVPQR","gap2003","🔄 อะแดปเตอร์ J1772 Holder TeslaEdge | J1772 Adapter Holder ที่เก็บหัวชาร์จ","จังหวัดจันทบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","742.0","สำเร็จแล้ว"
"2025-08-02","250802JU5QQNTR","june_11","🔌 USB Hub อเนกประสงค์ Tesla Model S TeslaEdge | USB Hub 4-Port PD Fast Charge ช่องคอนโซล","จังหวัดนนทบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","1120.0","สำเร็จแล้ว"
"2025-08-02","250802ZBL18IJK","jib_ev","🔦 ไฟท้ายรถอัปเกรด LED Tesla Model S TeslaEdge | Trunk LED Upgrade Kit สว่างขึ้น 200%","จังหวัดแพร่","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","528.0","สำเร็จแล้ว"
"2025-08-02","250802ZEQ2BCVK","korn.1996","💨 ลิ้นหน้า Tesla Model 3 TeslaEdge | Front Lip Splitter สไตล์สปอร์ต ABS","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","2873.0","สำเร็จแล้ว"
"2025-08-02","250802PVLUKWKE","peakwow","💼 กล่อง CCS Adapter Case TeslaEdge | กล่องเก็บ CCS Adapter กันกระแทก","จังหวัดเชียงใหม่","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","1924.0","สำเร็จแล้ว"
"2025-08-02","250802Q1YVYA55","tan_55","🖤 สติกเกอร์ B-Pillar Tesla Model Y TeslaEdge | B-Pillar Vinyl Wrap เคลือบเงา","จังหวัดตรัง","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","762.0","สำเร็จแล้ว"
"2025-08-03","2508037T9A0SJO","kwan.up","💡 ไฟเท้า Ambient LED Tesla Model 3 TeslaEdge | Footwell RGB LED 256 สี ควบคุมผ่านแอพ","จังหวัดนนทบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","1833.0","สำเร็จแล้ว"
"2025-08-03","25080397KUYE8O","green1998","🔦 ไฟท้ายรถอัปเกรด LED Tesla Model 3 TeslaEdge | Trunk LED Upgrade Kit สว่างขึ้น 200%","จังหวัดสุโขทัย","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","744.0","สำเร็จแล้ว"
"2025-08-03","250803PQDOFFC9","tee.mod","🕶️ ที่เก็บแว่นตา Tesla Model S/X TeslaEdge | Sunglass Holder Clip ที่หนีบแว่น","จังหวัดสมุทรปราการ","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","294.0","สำเร็จแล้ว"
"2025-08-03","250803V6LT1RRJ","james.drive","☕ ที่วางแก้ว Tesla Model S/X TeslaEdge | Cup Holder Insert ซิลิโคน กันลื่น","จังหวัดสมุทรปราการ","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","316.0","สำเร็จแล้ว"
"2025-08-03","250803XA9A5NM9","kwan.11","🃏 ซองใส่ Key Card Tesla TeslaEdge | Key Card Holder หนังแท้ กันรอย RFID","จังหวัดสมุทรสงคราม","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","365.0","สำเร็จแล้ว"
"2025-08-03","2508038FIJPO14","aom_plus","🎮 Gaming Controller Mount Tesla TeslaEdge | ที่ยึด Controller เล่นเกมบนหน้าจอ","จังหวัดนครราชสีมา","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","928.0","สำเร็จแล้ว"
"2025-08-03","250803VBDMII4N","max.22","🗑️ ถังขยะในรถ Tesla TeslaEdge | Car Trash Can ซิลิโคน พับได้ กันน้ำ","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","365.0","สำเร็จแล้ว"
"2025-08-03","250803JJQ8IUXF","taifast","🏠 Hook แขวนสายชาร์จติดผนัง TeslaEdge | Charging Cable Wall Hook สแตนเลส","จังหวัดตาก","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","636.0","สำเร็จแล้ว"
"2025-08-03","250803BPS6YF3V","topturbo","☕ ที่วางแก้ว Tesla Model S/X TeslaEdge | Cup Holder Insert ซิลิโคน กันลื่น","จังหวัดนครราชสีมา","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","349.0","สำเร็จแล้ว"
"2025-08-03","25080399O793O5","book.city","📦 ถาดท้ายรถ TPE Tesla Model 3 TeslaEdge | Trunk Mat กันน้ำ กันรอย ตัดตรงรุ่น","จังหวัดนนทบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","3302.0","สำเร็จแล้ว"
"2025-08-04","2508041I824VC3","jibthai","🔮 ไฟฉายโลโก้ประตู Tesla Model 3/Y TeslaEdge | Door Projector Logo Light LED","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","1119.0","สำเร็จแล้ว"
"2025-08-04","250804BLHOSL2D","yo_real","🏎️ สปอยเลอร์หลัง Tesla Model 3 TeslaEdge | Rear Spoiler Carbon Fiber Look ทรงสปอร์ต","จังหวัดชลบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","4846.0","สำเร็จแล้ว"
"2025-08-04","25080416MOTGKU","smart.456","🧊 พรม Frunk Tesla Model 3 TeslaEdge | Frunk Mat TPE กันน้ำ ทนทาน","จังหวัดตรัง","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","1810.0","สำเร็จแล้ว"
"2025-08-04","250804BRHW9KCG","book.111","💫 ไฟ LED ป้ายทะเบียน Tesla Model Y TeslaEdge | License Plate LED White 6000K ติดตั้งง่าย","จังหวัดระยอง","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","274.0","สำเร็จแล้ว"
"2025-08-04","2508040Z4RIA42","somchai_speed","☕ ที่วางแก้ว Tesla Model S/X TeslaEdge | Cup Holder Insert ซิลิโคน กันลื่น","จังหวัดนนทบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","508.0","สำเร็จแล้ว"
"2025-08-04","250804YFRIJLEY","nut66","⚡ ที่จัดเก็บสาย UMC TeslaEdge | UMC Cable Organizer ที่ม้วนสายชาร์จ","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","1252.0","สำเร็จแล้ว"
"2025-08-04","2508047WS7K1X1","nam_thai","☕ ที่วางแก้ว Tesla Model S/X TeslaEdge | Cup Holder Insert ซิลิโคน กันลื่น","จังหวัดสมุทรปราการ","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","702.0","สำเร็จแล้ว"
"2025-08-04","250804Y5JPC7RC","wanth","🔩 น็อตล้อกันขโมย Tesla Model Y TeslaEdge | Anti-theft Lug Nuts Set สแตนเลส","จังหวัดอำนาจเจริญ","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","1787.0","สำเร็จแล้ว"
"2025-08-04","250804UGMBPHCI","charm99","🌟 ไฟ Frunk LED Tesla Model Y TeslaEdge | Frunk Light Upgrade ติดตั้งง่าย","จังหวัดปราจีนบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","862.0","สำเร็จแล้ว"
"2025-08-05","2508053Z307QS4","kikhub","💪 แผ่นกันรอยที่วางแขน Tesla Model Y TeslaEdge | Armrest Pad Protector หนัง PU","จังหวัดพิษณุโลก","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","662.0","สำเร็จแล้ว"
"2025-08-05","2508050X981EUI","beam_top","📦 ถาดท้ายรถ TPE Tesla Model Y TeslaEdge | Trunk Mat กันน้ำ กันรอย ตัดตรงรุ่น","จังหวัดกาญจนบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","5748.0","สำเร็จแล้ว"
"2025-08-05","250805LB3DOD81","one_new","🪟 ม่านบังแดดหน้าต่าง Tesla Model 3 TeslaEdge | Sunshade Window Privacy ม่านพับได้ ครบชุด","จังหวัดชลบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","1792.0","สำเร็จแล้ว"
"2025-08-05","250805PK50KEBP","lukecar","🏎️ สปอยเลอร์หลัง Tesla Model S TeslaEdge | Rear Spoiler Carbon Fiber Look ทรงสปอร์ต","จังหวัดสงขลา","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","2754.0","สำเร็จแล้ว"
"2025-08-05","250805EEHA76EA","hope_1997","🔆 ไฟส่องสว่างสถานีชาร์จ TeslaEdge | Charging Station LED Light เซ็นเซอร์เปิด-ปิดอัตโนมัติ","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","1023.0","สำเร็จแล้ว"
"2025-08-05","2508058GOZG468","peak_2002","🔘 ฝาครอบปุ่มพวงมาลัย Tesla Model 3/Y TeslaEdge | Steering Wheel Button Cover Carbon","จังหวัดสุราษฎร์ธานี","Standard Delivery - ส่งธรรมดาในประเทศ-Order Arrangement On-hold (พักการดำเนินการชั่วคราว)","324.0","สำเร็จแล้ว"
"2025-08-05","250805C6J2BB0Q","newtesla","🗂️ ที่จัดระเบียบท้ายรถ Tesla Model Y TeslaEdge | Trunk Organizer พับเก็บได้ แบ่งช่อง","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-Order Arrangement On-hold (พักการดำเนินการชั่วคราว)","908.0","สำเร็จแล้ว"
"2025-08-05","250805D3OFNVUM","ice789","🌊 บังโคลน Tesla Model Y TeslaEdge | Mud Flaps กันน้ำกันโคลน 4 ชิ้น","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","764.0","สำเร็จแล้ว"
"2025-08-05","250805CVLSX7XV","raindrive","📱 ที่วางมือถือ MagSafe Tesla Model 3 TeslaEdge | Phone Mount MagSafe 15W Wireless Charge","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","1876.0","สำเร็จแล้ว"
"2025-08-05","250805UESLMMOO","new1993","🗂️ ที่จัดระเบียบท้ายรถ Tesla Model Y TeslaEdge | Trunk Organizer พับเก็บได้ แบ่งช่อง","จังหวัดอำนาจเจริญ","ผู้ขายทำการจัดส่งให้","1288.0","สำเร็จแล้ว"
"2025-08-06","250806IAD2OUK4","om1999","🔌 USB Hub อเนกประสงค์ Tesla Model 3 TeslaEdge | USB Hub 4-Port PD Fast Charge ช่องคอนโซล","จังหวัดเพชรบูรณ์","ผู้ขายทำการจัดส่งให้","1954.0","สำเร็จแล้ว"
"2025-08-06","250806WQ1RW7R7","book.city","🗂️ ที่จัดระเบียบท้ายรถ Tesla Model 3 TeslaEdge | Trunk Organizer พับเก็บได้ แบ่งช่อง","จังหวัดขอนแก่น","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","1291.0","สำเร็จแล้ว"
"2025-08-06","2508067WCE1TUY","big.ride","🗑️ ถังขยะในรถ Tesla TeslaEdge | Car Trash Can ซิลิโคน พับได้ กันน้ำ","จังหวัดพังงา","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","758.0","สำเร็จแล้ว"
"2025-08-06","2508067KVOQ6YV","dang.speed","🗃️ กล่องเก็บของคอนโซลกลาง Tesla Model S TeslaEdge | Center Console Organizer Tray ถาดแบ่งช่อง","จังหวัดหนองบัวลำภู","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","739.0","สำเร็จแล้ว"
"2025-08-06","250806HAWZMEHN","proud789","🔗 ตาข่ายกั้นท้ายรถ Tesla Model 3 TeslaEdge | Cargo Net Trunk กันของตก ยืดหยุ่นสูง","จังหวัดชัยนาท","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","1208.0","สำเร็จแล้ว"
"2025-08-06","2508067Z9LGUNP","book.1992","🛡️ ฟิล์มกันรอยคอนโซลกลาง Tesla Model S TeslaEdge | PPF Film ป้องกันรอยขีดข่วน ใสไม่ทิ้งคราบ","จังหวัดตรัง","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","1331.0","สำเร็จแล้ว"
"2025-08-07","250807D5M32FGV","new.88","🔌 USB Hub อเนกประสงค์ Tesla Model 3 TeslaEdge | USB Hub 4-Port PD Fast Charge ช่องคอนโซล","จังหวัดสุราษฎร์ธานี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","1148.0","สำเร็จแล้ว"
"2025-08-07","250807J6SBZL9D","jibthai","🖤 สติกเกอร์ B-Pillar Tesla Model 3 TeslaEdge | B-Pillar Vinyl Wrap เคลือบเงา","จังหวัดสระบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","526.0","สำเร็จแล้ว"
"2025-08-07","250807NWN9SCAG","chetev","🪟 ม่านบังแดดหน้าต่าง Tesla Model 3 TeslaEdge | Sunshade Window Privacy ม่านพับได้ ครบชุด","จังหวัดอุตรดิตถ์","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","741.0","สำเร็จแล้ว"
"2025-08-07","2508073RI1W99Z","yui.2001","🔌 USB Hub อเนกประสงค์ Tesla Model S TeslaEdge | USB Hub 4-Port PD Fast Charge ช่องคอนโซล","จังหวัดลพบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","1239.0","สำเร็จแล้ว"
"2025-08-07","250807N4D7UJFC","kate44","📡 กล่อง OBD2 Scanner Tesla TeslaEdge | OBD2 Bluetooth Diagnostic Scanner ตรวจสภาพรถ","จังหวัดเพชรบูรณ์","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","894.0","สำเร็จแล้ว"
"2025-08-07","250807HX26YTAS","nai.cool","💼 กล่อง CCS Adapter Case TeslaEdge | กล่องเก็บ CCS Adapter กันกระแทก","จังหวัดอ่างทอง","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","417.0","สำเร็จแล้ว"
"2025-08-07","2508074T7ZJ0TH","rain_88","🛡️ สติกเกอร์กันรอยกันชนหลัง Tesla Model Y TeslaEdge | Rear Bumper Protector Film Carbon Look","จังหวัดปทุมธานี","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","834.0","สำเร็จแล้ว"
"2025-08-08","250808WKOVXV2B","wanturbo","🔌 USB Hub อเนกประสงค์ Tesla Model Y TeslaEdge | USB Hub 4-Port PD Fast Charge ช่องคอนโซล","จังหวัดสมุทรสาคร","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","1449.0","สำเร็จแล้ว"
"2025-08-08","250808QC8O1ABN","mew.old","🔄 อะแดปเตอร์ J1772 Holder TeslaEdge | J1772 Adapter Holder ที่เก็บหัวชาร์จ","จังหวัดขอนแก่น","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","762.0","สำเร็จแล้ว"
"2025-08-08","25080837VTO6HX","gracetop","📦 ถาดท้ายรถ TPE Tesla Model 3 TeslaEdge | Trunk Mat กันน้ำ กันรอย ตัดตรงรุ่น","จังหวัดพระนครศรีอยุธยา","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","2821.0","สำเร็จแล้ว"
"2025-08-08","250808BMNK7TCW","cent_1990","📦 ถาดท้ายรถ TPE Tesla Model S TeslaEdge | Trunk Mat กันน้ำ กันรอย ตัดตรงรุ่น","จังหวัดน่าน","ผู้ขายทำการจัดส่งให้","3227.0","สำเร็จแล้ว"
"2025-08-08","25080877NBTOJZ","maxlife","✨ ไฟเพดานรถ LED Tesla Model Y TeslaEdge | Interior Dome Light Upgrade สว่างจัด","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","988.0","สำเร็จแล้ว"
"2025-08-08","250808NG12D3TU","smart.123","👜 กระเป๋าใส่สายชาร์จ TeslaEdge | Mobile Connector Bag กันกระแทก","จังหวัดลำปาง","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","2289.0","สำเร็จแล้ว"
"2025-08-09","250809SDVOZEBE","cent_55","🔌 USB Hub อเนกประสงค์ Tesla Model Y TeslaEdge | USB Hub 4-Port PD Fast Charge ช่องคอนโซล","จังหวัดสิงห์บุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","1743.0","สำเร็จแล้ว"
"2025-08-09","250809MXAMNJUM","zennew","🌈 ไฟ LED ใต้ท้องรถ Tesla Model Y TeslaEdge | Under Glow RGB LED Strip กันน้ำ IP67","จังหวัดนนทบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","7374.0","สำเร็จแล้ว"
"2025-08-09","2508095MNY6BRA","tan1994","📖 ไฟอ่านหนังสือ LED Tesla Model 3 TeslaEdge | Reading Light Upgrade Ultra Bright","จังหวัดสมุทรปราการ","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","507.0","สำเร็จแล้ว"
"2025-08-09","250809PTO6TPGL","dewlove","⚫ ฝาครอบดุมล้อ Tesla Model Y TeslaEdge | Hub Cap Center Cover โลโก้ 4 ชิ้น","จังหวัดลำพูน","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","1374.0","สำเร็จแล้ว"
"2025-08-09","250809HF9G7APO","dew.1993","🧊 พรม Frunk Tesla Model Y TeslaEdge | Frunk Mat TPE กันน้ำ ทนทาน","จังหวัดนครปฐม","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","1295.0","สำเร็จแล้ว"
"2025-08-09","2508096TFC2YNB","oak2002","📡 กล่อง OBD2 Scanner Tesla TeslaEdge | OBD2 Bluetooth Diagnostic Scanner ตรวจสภาพรถ","จังหวัดหนองบัวลำภู","ผู้ขายทำการจัดส่งให้","608.0","สำเร็จแล้ว"
"2025-08-09","2508094QYPYTU9","joy1996","🔧 ฝาจุกวาล์วล้อ Tesla TeslaEdge | Tire Valve Cap Set สแตนเลส โลโก้ Tesla 4 ชิ้น","จังหวัดระยอง","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","439.0","สำเร็จแล้ว"
"2025-08-10","250810SA8KO23I","mildshop","🌈 ไฟ LED ใต้ท้องรถ Tesla Model Y TeslaEdge | Under Glow RGB LED Strip กันน้ำ IP67","จังหวัดนครนายก","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","3676.0","สำเร็จแล้ว"
"2025-08-10","250810YOYPL1RQ","joy99","🔲 กันชนหลัง Diffuser Tesla Model 3 TeslaEdge | Rear Diffuser ABS สไตล์สปอร์ต","จังหวัดฉะเชิงเทรา","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","11698.0","สำเร็จแล้ว"
